회사명,거래소코드,회계년도,감사의견코드
(주)세계에프엘,067511,2016/12,UQ
(주)세계에프엘,067511,2017/12,UQ
(주)세계에프엘,067511,2018/12,UQ
(주)세계에프엘,067511,2019/12,UQ
(주)세계에프엘,067511,2020/12,UQ
(주)세계에프엘,067511,2021/12,UQ
(주)세계에프엘,067511,2022/12,UQ
(주)세계일보제작단,052778,2012/12,UQ
(주)세계일보제작단,052778,2013/12,UQ
(주)세계일보제작단,052778,2014/12,UQ
(주)세계주철,061798,2012/12,UQ
(주)세계주철,061798,2013/12,UQ
(주)세계주철,061798,2014/12,UQ
(주)세계주철,061798,2015/12,UQ
(주)세계주철,061798,2016/12,UQ
(주)세계주철,061798,2017/12,UQ
(주)세계주철,061798,2018/12,UQ
(주)세계주철,061798,2019/12,UQ
(주)세계주철,061798,2020/12,UQ
(주)세계주철,061798,2021/12,UQ
(주)세계주철,061798,2022/12,UQ
(주)세계테크원,087459,2017/12,NA
(주)세계테크원,087459,2018/12,QS
(주)세계테크원,087459,2019/12,UQ
(주)세계테크원,087459,2021/12,NA
(주)세계테크원,087459,2022/12,QS
(주)세계프라임,066393,2012/12,NA
(주)세계프라임,066393,2013/12,DS
(주)세광,081217,2016/12,NA
(주)세광,081217,2017/12,QS
(주)세광그린텍,082082,2016/12,NA
(주)세광그린텍,082082,2017/12,QS
(주)세광그린텍,082082,2018/12,QU
(주)세광그린텍,082082,2019/12,UQ
(주)세광산업조명,062479,2012/12,UQ
(주)세광산업조명,062479,2013/12,UQ
(주)세광산업조명,062479,2014/12,UQ
(주)세광산업조명,062479,2015/12,UQ
(주)세광산업조명,062479,2016/12,UQ
(주)세광산업조명,062479,2017/12,UQ
(주)세광산업조명,062479,2018/12,UQ
(주)세광산업조명,062479,2019/12,UQ
(주)세광산업조명,062479,2020/12,UQ
(주)세광산업조명,062479,2021/12,UQ
(주)세광산업조명,062479,2022/12,UQ
(주)세광스틸,052714,2012/12,UQ
(주)세광시앤에치,100725,2020/12,NA
(주)세광시앤에치,100725,2021/12,QS
(주)세광시앤에치,100725,2022/12,UQ
(주)세광정밀,049320,2012/12,UQ
(주)세광정밀,049320,2013/12,UQ
(주)세광정밀,049320,2014/12,UQ
(주)세광정밀,049320,2015/12,UQ
(주)세광정밀,049320,2016/12,UQ
(주)세광정밀,049320,2017/12,UQ
(주)세광정밀,049320,2018/12,NA
(주)세광정밀,049320,2019/12,AG
(주)세광정밀,049320,2020/12,DU
(주)세광정밀,049320,2021/12,DU
(주)세광정밀,049320,2022/12,DU
(주)세광조선,013080,2012/12,DU
(주)세광조선,013080,2013/12,DU
(주)세광조선,013080,2014/12,DU
(주)세광조선,013080,2015/12,DU
(주)세광종합기술단,057942,2012/12,UQ
(주)세광종합기술단,057942,2013/12,UQ
(주)세광종합기술단,057942,2014/12,UQ
(주)세광종합기술단,057942,2015/12,UQ
(주)세광종합기술단,057942,2016/12,UQ
(주)세광종합기술단,057942,2017/12,UQ
(주)세광종합기술단,057942,2018/12,UQ
(주)세광종합기술단,057942,2019/12,UQ
(주)세광종합기술단,057942,2020/12,UQ
(주)세광종합기술단,057942,2021/12,UQ
(주)세광종합기술단,057942,2022/12,UQ
(주)세광토건,081666,2016/12,NA
(주)세광토건,081666,2017/12,UQ
(주)세광토건,081666,2021/12,NA
(주)세광토건,081666,2022/12,UQ
(주)세광프로텍스,073892,2014/12,NA
(주)세광프로텍스,073892,2015/12,QS
(주)세광프로텍스,073892,2016/12,UQ
(주)세광프로텍스,073892,2017/12,UQ
(주)세광프로텍스,073892,2018/12,UQ
(주)세광프로텍스,073892,2019/12,UQ
(주)세광프로텍스,073892,2020/12,UQ
(주)세광프로텍스,073892,2021/12,UQ
(주)세광프로텍스,073892,2022/12,UQ
(주)세광하이테크,063544,2012/12,QS
(주)세광하이테크,063544,2013/12,UQ
(주)세광하이테크,063544,2014/12,UQ
(주)세광하이테크,063544,2015/12,UQ
(주)세광하이테크,063544,2016/12,UQ
(주)세광하이테크,063544,2017/12,UQ
(주)세광하이테크,063544,2018/12,UQ
(주)세광하이테크,063544,2019/12,UQ
(주)세광화스너,051301,2012/12,UQ
(주)세광화스너,051301,2013/12,UQ
(주)세광화스너,051301,2014/12,UQ
(주)세광화스너,051301,2015/12,UQ
(주)세광화스너,051301,2016/12,UQ
(주)세광화스너,051301,2017/12,UQ
(주)세광화스너,051301,2018/12,UQ
(주)세광화스너,051301,2019/12,UQ
(주)세광화스너,051301,2020/12,UQ
(주)세광화스너,051301,2021/12,UQ
(주)세광화스너,051301,2022/12,UQ
(주)세교하이텍,069596,2013/12,NA
(주)세교하이텍,069596,2014/12,QS
(주)세교하이텍,069596,2015/12,UQ
(주)세교하이텍,069596,2016/12,UQ
(주)세교하이텍,069596,2017/12,UQ
(주)세교하이텍,069596,2018/12,DU
(주)세기,048346,2020/12,NA
(주)세기,048346,2021/12,UQ
(주)세기,048346,2022/12,UQ
(주)세기리텍,063652,2012/12,UQ
(주)세기리텍,063652,2013/12,UQ
(주)세기리텍,063652,2014/12,UQ
(주)세기리텍,063652,2017/12,DU
(주)세기리텍,063652,2018/12,UQ
(주)세기리텍,063652,2019/12,UQ
(주)세기리텍,063652,2020/12,UQ
(주)세기리텍,063652,2021/12,UQ
(주)세기리텍,063652,2022/12,UQ
(주)세기산업,070576,2013/12,NA
(주)세기산업,070576,2014/12,QS
(주)세기여행사,087252,2017/12,NA
(주)세기여행사,087252,2018/12,UQ
(주)세기이엔씨,096251,2019/12,NA
(주)세기이엔씨,096251,2020/12,UQ
(주)세기이엔씨,096251,2021/12,UQ
(주)세기이엔씨,096251,2022/12,UQ
(주)세기인터내셔널,062883,2012/12,UQ
(주)세기정공,078446,2015/12,NA
(주)세기정공,078446,2016/12,QS
(주)세기정공,078446,2017/12,UQ
(주)세기정공,078446,2018/12,UQ
(주)세기정공,078446,2019/12,UQ
(주)세기정공,078446,2020/12,UQ
(주)세기정공,078446,2021/12,NA
(주)세기정공,078446,2022/12,QS
(주)세기정밀,059085,2012/12,UQ
(주)세기정밀,059085,2013/12,UQ
(주)세기정밀,059085,2014/12,UQ
(주)세기정밀,059085,2015/12,UQ
(주)세기정밀,059085,2016/12,UQ
(주)세기정밀,059085,2017/12,UQ
(주)세기정밀,059085,2018/12,UQ
(주)세기정밀,059085,2019/12,UQ
(주)세기정밀,059085,2020/12,UQ
(주)세기정밀,059085,2021/12,UQ
(주)세기정밀,059085,2022/12,UQ
(주)세나코,071192,2013/12,NA
(주)세나코,071192,2014/12,UQ
(주)세나코,071192,2015/12,UQ
(주)세나코,071192,2016/12,UQ
(주)세나코,071192,2017/12,UQ
(주)세나코,071192,2018/12,UQ
(주)세나코,071192,2019/12,UQ
(주)세나코,071192,2020/12,UQ
(주)세나코,071192,2021/12,UQ
(주)세나코,071192,2022/12,UQ
(주)세니온,070577,2013/12,NA
(주)세니온,070577,2014/12,UQ
(주)세니온,070577,2015/12,UQ
(주)세니온,070577,2016/12,UQ
(주)세니온,070577,2017/12,UQ
(주)세니온,070577,2018/12,UQ
(주)세니온,070577,2019/12,UQ
(주)세니온,070577,2020/12,UQ
(주)세니온,070577,2021/12,UQ
(주)세니온,070577,2022/12,UQ
(주)세동알앤디,040770,2012/12,UQ
(주)세동알앤디,040770,2013/12,UQ
(주)세동알앤디,040770,2014/12,UQ
(주)세동알앤디,040770,2015/12,UQ
(주)세동알앤디,040770,2016/12,UQ
(주)세동알앤디,040770,2017/12,UQ
(주)세동알앤디,040770,2018/12,UQ
(주)세동알앤디,040770,2019/12,UQ
(주)세동알앤디,040770,2020/12,UQ
(주)세동알앤디,040770,2021/12,UQ
(주)세동알앤디,040770,2022/12,UQ
(주)세동에너탱크,052723,2012/12,UQ
(주)세동에너탱크,052723,2013/12,UQ
(주)세동에너탱크,052723,2014/12,DU
(주)세동에너탱크,052723,2015/12,DU
(주)세동에너탱크,052723,2016/12,DU
(주)세동에너탱크,052723,2017/12,DU
(주)세동에너탱크,052723,2019/12,NA
(주)세동에너탱크,052723,2020/12,UQ
(주)세동에너탱크,052723,2021/12,UQ
(주)세동에너탱크,052723,2022/12,UQ
(주)세동자원개발,070062,2013/12,NA
(주)세동자원개발,070062,2014/12,UQ
(주)세동자원개발,070062,2015/12,NA
(주)세동자원개발,070062,2016/12,UQ
(주)세동자원개발,070062,2017/12,UQ
(주)세라젬메디시스,064663,2012/12,QS
(주)세라컴,049160,2012/12,UQ
(주)세라컴,049160,2013/12,UQ
(주)세라컴,049160,2014/12,UQ
(주)세라컴,049160,2015/12,UQ
(주)세라컴,049160,2016/12,UQ
(주)세라컴,049160,2017/12,UQ
(주)세라컴,049160,2018/12,UQ
(주)세라컴,049160,2019/12,UQ
(주)세라컴,049160,2020/12,UQ
(주)세라컴,049160,2021/12,UQ
(주)세라컴,049160,2022/12,UQ
(주)세람그린에너지,096028,2019/12,NA
(주)세람그린에너지,096028,2020/12,UQ
(주)세련항운,074177,2014/12,NA
(주)세련항운,074177,2015/12,DS
(주)세루,064168,2012/12,UQ
(주)세루,064168,2013/12,UQ
(주)세루,064168,2014/12,UQ
(주)세루,064168,2015/12,UQ
(주)세루,064168,2016/12,UQ
(주)세루,064168,2017/12,UQ
(주)세루,064168,2018/12,UQ
(주)세루,064168,2019/12,UQ
(주)세루,064168,2020/12,UQ
(주)세루,064168,2021/12,UQ
(주)세루,064168,2022/12,UQ
(주)세류페이퍼,072894,2014/12,NA
(주)세류페이퍼,072894,2015/12,QS
(주)세류페이퍼,072894,2016/12,UQ
(주)세류페이퍼,072894,2017/12,UQ
(주)세류페이퍼,072894,2018/12,UQ
(주)세류페이퍼,072894,2019/12,UQ
(주)세류페이퍼,072894,2020/12,UQ
(주)세류페이퍼,072894,2021/12,UQ
(주)세류페이퍼,072894,2022/12,UQ
(주)세륭화학,039198,2012/12,UQ
(주)세륭화학,039198,2013/12,UQ
(주)세륭화학,039198,2014/12,UQ
(주)세륭화학,039198,2015/12,UQ
(주)세르파물류,096149,2019/12,NA
(주)세르파물류,096149,2020/12,UQ
(주)세리화장품,090588,2018/12,NA
(주)세리화장품,090588,2019/12,QS
(주)세림,066745,2012/12,NA
(주)세림,066745,2013/12,UQ
(주)세림,066745,2017/12,UQ
(주)세림,066745,2018/12,UQ
(주)세림,066745,2019/12,UQ
(주)세림,101780,2021/12,NA
(주)세림,101780,2022/12,UQ
(주)세림비앤지,076795,2015/12,NA
(주)세림비앤지,076795,2016/12,QS
(주)세림비앤지,076795,2017/12,UQ
(주)세림비앤지,076795,2018/12,UQ
(주)세림비앤지,076795,2019/12,UQ
(주)세림비앤지,076795,2020/12,UQ
(주)세림섬유,015613,2012/12,UQ
(주)세림섬유,015613,2013/12,UQ
(주)세림섬유,015613,2014/12,UQ
(주)세림섬유,015613,2015/12,UQ
(주)세림섬유,015613,2016/12,UQ
(주)세림섬유,015613,2017/12,UQ
(주)세림섬유,015613,2018/12,UQ
(주)세림섬유,015613,2019/12,UQ
(주)세림섬유,015613,2020/12,UQ
(주)세림섬유,015613,2021/12,UQ
(주)세림섬유,015613,2022/12,UQ
(주)세림인더스트리,066949,2012/12,NA
(주)세림인더스트리,066949,2013/12,UQ
(주)세림인더스트리,066949,2014/12,UQ
(주)세림인더스트리,066949,2015/12,UQ
(주)세림인더스트리,066949,2016/12,UQ
(주)세림인더스트리,066949,2017/12,UQ
(주)세림인더스트리,066949,2018/12,UQ
(주)세림인더스트리,066949,2019/12,UQ
(주)세림인더스트리,066949,2020/12,UQ
(주)세림인더스트리,066949,2021/12,UQ
(주)세림인더스트리,066949,2022/12,UQ
(주)세림전자,078871,2015/12,NA
(주)세림전자,078871,2016/12,QS
(주)세림전자,078871,2017/12,UQ
(주)세림전자,078871,2018/12,UQ
(주)세림전자,078871,2019/12,UQ
(주)세림전자,078871,2020/12,UQ
(주)세림전자,078871,2021/12,UQ
(주)세림전자,078871,2022/12,UQ
(주)세림종합건설,074477,2014/12,NA
(주)세림종합건설,074477,2015/12,QS
(주)세림종합건설,074477,2016/12,UQ
(주)세림종합건설,074477,2017/12,UQ
(주)세림종합건설,074477,2018/12,UQ
(주)세림종합건설,074477,2019/12,UQ
(주)세림종합건설,074477,2020/12,UQ
(주)세림종합건설,074477,2021/12,UQ
(주)세림종합건설,074477,2022/12,UQ
(주)세림철탑산업,074313,2014/12,NA
(주)세림철탑산업,074313,2015/12,QS
(주)세림철탑산업,074313,2018/12,QS
(주)세림철탑산업,074313,2019/12,UQ
(주)세림철탑산업,074313,2020/12,NA
(주)세림철탑산업,074313,2021/12,QS
(주)세림철탑산업,074313,2022/12,UQ
(주)세림티앤디,088566,2018/12,NA
(주)세림티앤디,088566,2019/12,QS
(주)세림티앤디,088566,2020/12,UQ
(주)세림티앤디,088566,2021/12,UQ
(주)세림티앤디,088566,2022/12,UQ
(주)세림판지,089537,2018/12,NA
(주)세림판지,089537,2019/12,QS
(주)세림판지,089537,2020/12,UQ
(주)세림판지,089537,2021/12,UQ
(주)세림판지,089537,2022/12,UQ
(주)세마스포츠마케팅,074499,2014/12,NA
(주)세마스포츠마케팅,074499,2015/12,UQ
(주)세마스포츠마케팅,074499,2016/12,UQ
(주)세마스포츠마케팅,074499,2017/12,UQ
(주)세마스포츠마케팅,074499,2018/12,UQ
(주)세마스포츠마케팅,074499,2019/12,UQ
(주)세마스포츠마케팅,074499,2020/12,UQ
(주)세마스포츠마케팅,074499,2021/12,UQ
(주)세마스포츠마케팅,074499,2022/12,UQ
(주)세마타운,070906,2013/12,NA
(주)세마타운,070906,2014/12,QS
(주)세마타운,070906,2015/12,UQ
(주)세마타운,070906,2016/12,UQ
(주)세마타운,070906,2017/12,UQ
(주)세마타운,070906,2018/12,UQ
(주)세마타운,070906,2019/12,UQ
(주)세명엔터프라이즈,094696,2019/12,NA
(주)세명엔터프라이즈,094696,2020/12,UQ
(주)세명엔터프라이즈,094696,2021/12,UQ
(주)세명엔터프라이즈,094696,2022/12,UQ
(주)세명엠디,094833,2019/12,NA
(주)세명엠디,094833,2020/12,QS
(주)세명엠디,094833,2021/12,UQ
(주)세명엠디,094833,2022/12,UQ
(주)세명종합개발,051708,2012/12,UQ
(주)세명종합개발,051708,2013/12,UQ
(주)세명종합개발,051708,2014/12,UQ
(주)세명종합개발,051708,2015/12,UQ
(주)세명종합개발,051708,2016/12,UQ
(주)세명종합개발,051708,2017/12,UQ
(주)세명종합개발,051708,2018/12,UQ
(주)세명종합개발,051708,2019/12,UQ
(주)세명종합개발,051708,2020/12,UQ
(주)세명종합개발,051708,2021/12,UQ
(주)세명종합개발,051708,2022/12,UQ
(주)세명테크,015617,2012/12,UQ
(주)세명테크,059184,2012/12,UQ
(주)세명테크,015617,2013/12,UQ
(주)세명테크,059184,2013/12,UQ
(주)세명테크,015617,2014/12,UQ
(주)세명테크,059184,2014/12,UQ
(주)세명테크,059184,2015/12,UQ
(주)세명테크,015617,2015/12,UQ
(주)세명테크,015617,2016/12,UQ
(주)세명테크,059184,2016/12,UQ
(주)세명테크,059184,2017/12,UQ
(주)세명테크,015617,2017/12,UQ
(주)세명테크,015617,2018/12,UQ
(주)세명테크,059184,2018/12,DS
(주)세명테크,015617,2019/12,UQ
(주)세명테크,059184,2019/12,QS
(주)세명테크,015617,2020/12,UQ
(주)세명테크,059184,2020/12,UQ
(주)세명테크,059184,2021/12,UQ
(주)세명테크,015617,2021/12,UQ
(주)세명테크,059184,2022/12,UQ
(주)세명테크,015617,2022/12,UQ
(주)세모,010343,2012/12,UQ
(주)세모,010343,2013/12,UQ
(주)세모,010343,2014/12,UQ
(주)세모,010343,2015/12,UQ
(주)세모,010343,2016/12,UQ
(주)세모,010343,2017/12,UQ
(주)세모,010343,2018/12,UQ
(주)세모,010343,2019/12,UQ
(주)세모,010343,2020/12,UQ
(주)세모,010343,2021/12,UQ
(주)세모,010343,2022/12,UQ
(주)세모콘,073807,2014/12,NA
(주)세모콘,073807,2015/12,UQ
(주)세모콘,073807,2016/12,UQ
(주)세몽나이스,065132,2012/12,QS
(주)세미라인,059192,2012/12,UQ
(주)세미머티리얼즈,049393,2012/12,DU
(주)세미머티리얼즈,049393,2013/12,UQ
(주)세미머티리얼즈,049393,2014/12,UQ
(주)세미머티리얼즈,049393,2015/12,UQ
(주)세미머티리얼즈,049393,2016/12,UQ
(주)세미머티리얼즈,049393,2017/12,DS
(주)세미원푸드,095454,2019/12,NA
(주)세미원푸드,095454,2020/12,QS
(주)세미원푸드,095454,2021/12,UQ
(주)세미원푸드,095454,2022/12,UQ
(주)세미철강,066661,2012/12,NA
(주)세미철강,066661,2013/12,QS
(주)세미콘라이트,066059,2012/12,NA
(주)세미콘라이트,066059,2013/12,UQ
(주)세미콘라이트,066059,2014/12,UQ
(주)세미텍,087698,2017/12,NA
(주)세미텍,087698,2018/12,QS
(주)세미텍,087698,2019/12,UQ
(주)세미텍,087698,2020/12,UQ
(주)세미텍,087698,2021/12,UQ
(주)세바,073003,2014/12,NA
(주)세바,073003,2015/12,UQ
(주)세바,073003,2016/12,UQ
(주)세바,073003,2017/12,UQ
(주)세바,073003,2018/12,UQ
(주)세바,073003,2019/12,UQ
(주)세바,073003,2020/12,UQ
(주)세바,073003,2021/12,UQ
(주)세바,073003,2022/12,UQ
(주)세바로지스틱스코리아,030152,2012/12,UQ
(주)세바로지스틱스코리아,030152,2013/12,UQ
(주)세바로지스틱스코리아,030152,2014/12,UQ
(주)세바로지스틱스코리아,030152,2015/12,UQ
(주)세바로지스틱스코리아,030152,2016/12,UQ
(주)세바로지스틱스코리아,030152,2017/12,UQ
(주)세바로지스틱스코리아,030152,2018/12,UQ
(주)세바로지스틱스코리아,030152,2019/12,UQ
(주)세바로지스틱스코리아,030152,2020/12,UQ
(주)세바로지스틱스코리아,030152,2021/12,UQ
(주)세바로지스틱스코리아,030152,2022/12,UQ
(주)세바토이,044483,2012/12,UQ
(주)세바토이,044483,2013/12,UQ
(주)세바토이,044483,2014/12,UQ
(주)세바토이,044483,2015/12,UQ
(주)세바토이,044483,2016/12,UQ
(주)세바토이,044483,2021/12,NA
(주)세바토이,044483,2022/12,QS
(주)세반섬유,072956,2014/12,NA
(주)세반섬유,072956,2015/12,UQ
(주)세방여행,015622,2012/12,UQ
(주)세방여행,015622,2013/12,UQ
(주)세배로아이,057341,2012/12,UQ
(주)세배로아이,057341,2013/12,UQ
(주)세배로아이,057341,2014/12,UQ
(주)세배로아이,057341,2015/12,UQ
(주)세배로아이,057341,2016/12,UQ
(주)세배로아이,057341,2017/12,UQ
(주)세배로아이,057341,2018/12,UQ
(주)세배로아이,057341,2019/12,UQ
(주)세배로아이,057341,2020/12,UQ
(주)세배로아이,057341,2021/12,UQ
(주)세배로아이,057341,2022/12,QS
(주)세보연,064591,2012/12,UQ
(주)세보연,064591,2013/12,UQ
(주)세보연,064591,2014/12,UQ
(주)세보연,064591,2015/12,UQ
(주)세븐밸리제이씨,049526,2012/12,UQ
(주)세븐밸리제이씨,049526,2013/12,QU
(주)세븐밸리제이씨,049526,2014/12,QU
(주)세븐밸리제이씨,049526,2015/12,UQ
(주)세븐밸리제이씨,049526,2016/12,UQ
(주)세븐밸리제이씨,049526,2017/12,UQ
(주)세븐밸리제이씨,049526,2018/12,UQ
(주)세븐밸리제이씨,049526,2019/12,UQ
(주)세븐밸리제이씨,049526,2020/12,UQ
(주)세븐밸리제이씨,049526,2021/12,UQ
(주)세븐밸리제이씨,049526,2022/12,UQ
(주)세븐스타,029744,2012/12,QU
(주)세븐스타,029744,2013/12,UQ
(주)세븐스타홀딩스,092105,2018/12,NA
(주)세븐스타홀딩스,092105,2019/12,UQ
(주)세븐컴퍼스,086954,2017/12,NA
(주)세븐컴퍼스,086954,2018/12,UQ
(주)세븐컴퍼스,086954,2019/12,UQ
(주)세븐컴퍼스,086954,2020/12,QS
(주)세븐컴퍼스,086954,2021/12,QU
(주)세븐컴퍼스,086954,2022/12,QU
(주)세비앙,064005,2012/12,UQ
(주)세비앙,064005,2013/12,UQ
(주)세상담기,093715,2019/12,NA
(주)세상담기,093715,2020/12,QS
(주)세상담기,093715,2021/12,UQ
(주)세상담기,093715,2022/12,UQ
(주)세성,070236,2013/12,NA
(주)세성,070236,2014/12,UQ
(주)세성,070236,2015/12,UQ
(주)세성,070236,2016/12,UQ
(주)세성,070236,2017/12,UQ
(주)세성,070236,2018/12,UQ
(주)세성,070236,2019/12,UQ
(주)세성,070236,2020/12,UQ
(주)세성,070236,2021/12,UQ
(주)세성,070236,2022/12,UQ
(주)세성무역,064846,2012/12,DS
(주)세송,045950,2012/12,UQ
(주)세송,045950,2013/12,UQ
(주)세송,045950,2014/12,UQ
(주)세송,045950,2015/12,UQ
(주)세송,045950,2016/12,UQ
(주)세송,045950,2017/12,UQ
(주)세송,045950,2018/12,UQ
(주)세스영어,028787,2012/12,UQ
(주)세스코,063934,2012/12,QS
(주)세스코,063934,2013/12,UQ
(주)세스코,063934,2014/12,UQ
(주)세신산업,098843,2020/12,NA
(주)세신산업,098843,2021/12,QS
(주)세신산업,098843,2022/12,UQ
(주)세심기업,087147,2017/12,NA
(주)세심기업,087147,2018/12,QS
(주)세심기업,087147,2019/12,DU
(주)세아,087719,2017/12,NA
(주)세아,087719,2018/12,UQ
(주)세아,087719,2019/12,UQ
(주)세아,087719,2020/12,UQ
(주)세아,087719,2021/12,UQ
(주)세아,087719,2022/12,UQ
(주)세아그린텍,052576,2014/12,QS
(주)세아그린텍,052576,2015/12,UQ
(주)세아그린텍,052576,2016/12,UQ
(주)세아그린텍,052576,2017/12,UQ
(주)세아그린텍,052576,2018/12,UQ
(주)세아그린텍,052576,2019/12,UQ
(주)세아그린텍,052576,2020/12,UQ
(주)세아그린텍,052576,2021/12,UQ
(주)세아그린텍,052576,2022/12,UQ
(주)세아메카닉스,043718,2012/12,UQ
(주)세아메카닉스,043718,2013/12,UQ
(주)세아메카닉스,043718,2014/12,UQ
(주)세아메카닉스,043718,2015/12,UQ
(주)세아메카닉스,043718,2016/12,UQ
(주)세아메카닉스,043718,2017/12,UQ
(주)세아메카닉스,043718,2018/12,UQ
(주)세아메카닉스,043718,2019/12,UQ
(주)세아메카닉스,043718,2020/12,UQ
(주)세아물류,049304,2012/12,UQ
(주)세아물류,049304,2013/12,UQ
(주)세아물류,049304,2014/12,UQ
(주)세아물류,049304,2015/12,UQ
(주)세아물류,049304,2016/12,UQ
(주)세아물류,049304,2017/12,UQ
(주)세아물류,049304,2018/12,UQ
(주)세아물류,049304,2019/12,UQ
(주)세아물류,049304,2020/12,UQ
(주)세아에삽,026374,2012/12,UQ
(주)세아에삽,026374,2013/12,UQ
(주)세아에삽,026374,2014/12,UQ
(주)세아에삽,026374,2015/12,UQ
(주)세아에삽,026374,2016/12,UQ
(주)세아에삽,026374,2017/12,UQ
(주)세아에삽,026374,2018/12,UQ
(주)세아에삽,026374,2019/12,UQ
(주)세아에삽,026374,2020/12,UQ
(주)세아에삽,026374,2021/12,UQ
(주)세아에삽,026374,2022/12,UQ
(주)세아에스에이,057199,2012/12,UQ
(주)세아에스에이,057199,2013/12,UQ
(주)세아에스에이,057199,2014/12,UQ
(주)세아에스에이,057199,2015/12,UQ
(주)세아에스에이,057199,2016/12,UQ
(주)세아에스에이,057199,2017/12,UQ
(주)세아에스에이,057199,2018/12,UQ
(주)세아에스에이,057199,2019/12,UQ
(주)세아에스에이,057199,2020/12,UQ
(주)세아에스에이,057199,2021/12,UQ
(주)세아에스에이,057199,2022/12,UQ
(주)세아엔지니어링,066348,2013/12,UQ
(주)세아엔지니어링,066348,2014/12,UQ
(주)세아엔지니어링,066348,2015/12,UQ
(주)세아엔지니어링,066348,2016/12,UQ
(주)세아엔지니어링,066348,2017/12,UQ
(주)세아엔지니어링,066348,2018/12,UQ
(주)세아엔지니어링,066348,2019/12,UQ
(주)세아엔지니어링,066348,2020/12,UQ
(주)세아엔지니어링,066348,2021/12,UQ
(주)세아엔지니어링,066348,2022/12,UQ
(주)세아전자,088893,2018/12,NA
(주)세아전자,088893,2019/12,UQ
(주)세아전자,088893,2020/12,UQ
(주)세아전자,088893,2021/12,UQ
(주)세아전자,088893,2022/12,UQ
(주)세아종합건설,087581,2017/12,NA
(주)세아종합건설,087581,2018/12,UQ
(주)세아종합건설,087581,2019/12,UQ
(주)세아주택,015637,2012/12,QU
(주)세아주택,015637,2013/12,DU
(주)세아주택,015637,2014/12,DS
(주)세아주택,015637,2015/12,DS
(주)세안,015641,2012/12,UQ
(주)세안,015641,2013/12,UQ
(주)세안,015641,2014/12,UQ
(주)세안,015641,2015/12,UQ
(주)세안,015641,2016/12,UQ
(주)세안,015641,2017/12,UQ
(주)세안,015641,2018/12,UQ
