회사명,거래소코드,회계년도,산업코드,산업명,설립일,상장일,기업규모코드,감사의견코드
(주)위버스마인드,072405,2021/12,105802,  출판업,2009/02/26,0,20,UQ
(주)위버스마인드,072405,2022/12,105802,  출판업,2009/02/26,0,20,UQ
(주)위버시스템즈,098514,2020/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2006/02/09,0,20,NA
(주)위버시스템즈,098514,2021/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2006/02/09,0,20,QS
(주)위버시스템즈,098514,2022/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2006/02/09,0,20,UQ
(주)위베네베네,104959,2021/12,074604,  도매 및 상품 중개업,2014/11/27,0,20,NA
(주)위베네베네,104959,2022/12,074604,  도매 및 상품 중개업,2014/11/27,0,20,QS
(주)위브플래닝,069726,2013/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,NA
(주)위브플래닝,069726,2014/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,UQ
(주)위브플래닝,069726,2015/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,NA
(주)위브플래닝,069726,2016/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,UQ
(주)위브플래닝,069726,2017/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,UQ
(주)위브플래닝,069726,2018/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,UQ
(주)위브플래닝,069726,2019/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,UQ
(주)위브플래닝,069726,2020/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,UQ
(주)위브플래닝,069726,2021/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,UQ
(주)위브플래닝,069726,2022/12,074701,  소매업; 자동차 제외,2013/02/28,0,20,DU
(주)위비스,045250,2012/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2013/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2014/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2015/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2016/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2017/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2018/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2019/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2020/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2021/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위비스,045250,2022/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",2005/02/01,0,20,UQ
(주)위사,102633,2021/12,105802,  출판업,2007/01/10,0,20,NA
(주)위사,102633,2022/12,105802,  출판업,2007/01/10,0,20,UQ
(주)위성도시건설,061912,2012/12,126801,  부동산업,2005/08/01,0,20,QU
(주)위성도시건설,061912,2013/12,126801,  부동산업,2005/08/01,0,20,QU
(주)위성도시건설,061912,2014/12,126801,  부동산업,2005/08/01,0,20,QU
(주)위성도시건설,061912,2015/12,126801,  부동산업,2005/08/01,0,20,QU
(주)위성도시건설,061912,2016/12,126801,  부동산업,2005/08/01,0,20,QU
(주)위성도시건설,061912,2017/12,126801,  부동산업,2005/08/01,0,20,QU
(주)위성도시건설,061912,2018/12,126801,  부동산업,2005/08/01,0,20,QS
(주)위성도시건설,061912,2019/12,126801,  부동산업,2005/08/01,0,20,QS
(주)위성도시건설,061912,2021/12,126801,  부동산업,2005/08/01,0,20,NA
(주)위성도시건설,061912,2022/12,126801,  부동산업,2005/08/01,0,20,UQ
(주)위셀,060862,2012/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2008/04/07,0,20,UQ
(주)위셀,060862,2013/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2008/04/07,0,20,UQ
(주)위셀,060862,2014/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2008/04/07,0,20,UQ
(주)위셀,060862,2015/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2008/04/07,0,20,UQ
(주)위스코하이텍,058535,2012/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/09/01,0,20,UQ
(주)위스코하이텍,058535,2013/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/09/01,0,20,UQ
(주)위스코하이텍,058535,2014/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/09/01,0,20,UQ
(주)위스코하이텍,058535,2015/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/09/01,0,20,UQ
(주)위시링크,076456,2015/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2011/05/03,0,20,NA
(주)위시링크,076456,2016/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2011/05/03,0,20,UQ
(주)위엠비,067316,2012/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,NA
(주)위엠비,067316,2013/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위엠비,067316,2014/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위엠비,067316,2015/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위엠비,067316,2016/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위엠비,067316,2017/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위엠비,067316,2018/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위엠비,067316,2019/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위엠비,067316,2020/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위엠비,067316,2021/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위엠비,067316,2022/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004/01/16,0,20,UQ
(주)위존,081245,2016/12,074605,  도매 및 상품 중개업,2001/04/25,0,,NA
(주)위존,081245,2017/12,074605,  도매 및 상품 중개업,2001/04/25,0,20,QS
(주)위존,081245,2018/12,074605,  도매 및 상품 중개업,2001/04/25,0,20,UQ
(주)위존,081245,2019/12,074605,  도매 및 상품 중개업,2001/04/25,0,20,UQ
(주)위존,081245,2020/12,074605,  도매 및 상품 중개업,2001/04/25,0,20,UQ
(주)위존,081245,2021/12,074605,  도매 및 상품 중개업,2001/04/25,0,20,UQ
(주)위존,081245,2022/12,074605,  도매 및 상품 중개업,2001/04/25,0,20,UQ
(주)위즈도메인,073073,2014/12,106309,  정보서비스업,1999/10/08,0,20,NA
(주)위즈도메인,073073,2015/12,106309,  정보서비스업,1999/10/08,0,20,UQ
(주)위즈도메인,073073,2016/12,106309,  정보서비스업,1999/10/08,0,20,UQ
(주)위즈바이오솔루션,093290,2019/12,032103,  의료용 물질 및 의약품 제조업,2018/04/26,0,20,NA
(주)위즈바이오솔루션,093290,2020/12,032103,  의료용 물질 및 의약품 제조업,2018/04/26,0,20,UQ
(주)위즈바이오솔루션,093290,2021/12,032103,  의료용 물질 및 의약품 제조업,2018/04/26,0,20,UQ
(주)위즈베이스,097698,2020/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2003/11/13,0,20,NA
(주)위즈베이스,097698,2021/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2003/11/13,0,20,UQ
(주)위즈베이스,097698,2022/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2003/11/13,0,20,UQ
(주)위즈씨앤에스,082277,2016/12,074605,  도매 및 상품 중개업,2010/10/15,0,,NA
(주)위즈씨앤에스,082277,2017/12,074605,  도매 및 상품 중개업,2010/10/15,0,20,QS
(주)위즈커뮤니케이션,051347,2012/12,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2001/04/12,0,20,UQ
(주)위즈커뮤니케이션,051347,2013/12,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2001/04/12,0,20,UQ
(주)위즈커뮤니케이션,051347,2014/12,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2001/04/12,0,20,UQ
(주)위즈커뮤니케이션,051347,2015/12,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2001/04/12,0,20,UQ
(주)위즈커뮤니케이션,051347,2016/12,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2001/04/12,0,20,UQ
(주)위즈커뮤니케이션,051347,2017/12,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2001/04/12,0,20,UQ
(주)위즈커뮤니케이션,051347,2018/12,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2001/04/12,0,20,UQ
(주)위즈커뮤니케이션,051347,2019/12,137209,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2001/04/12,0,20,UQ
(주)위즈컴퍼니,098657,2020/12,074704,  소매업; 자동차 제외,2011/10/07,0,20,NA
(주)위즈컴퍼니,098657,2021/12,074704,  소매업; 자동차 제외,2011/10/07,0,20,UQ
(주)위즈컴퍼니,098657,2022/12,074704,  소매업; 자동차 제외,2011/10/07,0,20,UQ
(주)위지스,080856,2016/12,064206,  전문직별 공사업,2009/07/13,0,,NA
(주)위지스,080856,2017/12,064206,  전문직별 공사업,2009/07/13,0,20,UQ
(주)위지스,080856,2018/12,064206,  전문직별 공사업,2009/07/13,0,20,UQ
(주)위지스,080856,2019/12,064206,  전문직별 공사업,2009/07/13,0,20,UQ
(주)위지트에너지,061586,2012/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1998/01/22,0,20,UQ
(주)위지트에너지,061586,2013/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1998/01/22,0,20,UQ
(주)위지트에너지,061586,2014/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1998/01/22,0,20,UQ
(주)위지트에너지,061586,2017/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1998/01/22,0,20,UQ
(주)위지트에너지,061586,2018/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1998/01/22,0,20,UQ
(주)위지트에너지,061586,2019/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1998/01/22,0,20,UQ
(주)위지트에너지,061586,2020/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1998/01/22,0,30,UQ
(주)위지트에너지,061586,2021/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1998/01/22,0,20,UQ
(주)위지트에너지,061586,2022/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1998/01/22,0,20,UQ
(주)위츠,092964,2020/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2019/04/04,0,30,UQ
(주)위츠,092964,2021/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2019/04/04,0,20,UQ
(주)위츠,092964,2022/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2019/04/04,0,20,UQ
(주)위캔케어,094114,2019/12,074600,  도매 및 상품 중개업,2012/12/27,0,20,NA
(주)위캔케어,094114,2020/12,074600,  도매 및 상품 중개업,2012/12/27,0,20,UQ
(주)위캔케어,094114,2021/12,074600,  도매 및 상품 중개업,2012/12/27,0,20,NA
(주)위캔케어,094114,2022/12,074600,  도매 및 상품 중개업,2012/12/27,0,20,UQ
(주)윈,069687,2013/12,095500,  숙박업,2013/03/14,0,20,NA
(주)윈,069687,2014/12,095500,  숙박업,2013/03/14,0,20,UQ
(주)윈,069687,2015/12,095500,  숙박업,2013/03/14,0,20,UQ
(주)윈,069687,2016/12,095500,  숙박업,2013/03/14,0,20,UQ
(주)윈,069687,2017/12,095500,  숙박업,2013/03/14,0,20,UQ
(주)윈,069687,2018/12,095500,  숙박업,2013/03/14,0,20,UQ
(주)윈,069687,2019/12,095500,  숙박업,2013/03/14,0,20,UQ
(주)윈도우즈인터내셔날,098264,2020/12,074601,  도매 및 상품 중개업,1997/11/14,0,20,NA
(주)윈도우즈인터내셔날,098264,2021/12,074601,  도매 및 상품 중개업,1997/11/14,0,20,UQ
(주)윈도우즈인터내셔날,098264,2022/12,074601,  도매 및 상품 중개업,1997/11/14,0,20,UQ
(주)윈드소울,101218,2020/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2016/10/19,0,20,NA
(주)윈드소울,101218,2021/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2016/10/19,0,20,UQ
(주)윈스타,103640,2021/12,126801,  부동산업,2020/04/24,0,20,NA
(주)윈스타,103640,2022/12,126801,  부동산업,2020/04/24,0,20,UQ
(주)윈스톤,016875,2019/12,031007,  식료품 제조업,1982/01/27,0000/00/00,30,QS
(주)윈스톤,016875,2020/12,031007,  식료품 제조업,1982/01/27,0000/00/00,30,UQ
(주)윈스톤,016875,2021/12,031007,  식료품 제조업,1982/01/27,0000/00/00,20,UQ
(주)윈스톤,016875,2022/12,031007,  식료품 제조업,1982/01/27,0000/00/00,20,UQ
(주)윈시스템즈,063327,2012/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,QS
(주)윈시스템즈,063327,2013/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈시스템즈,063327,2014/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈시스템즈,063327,2015/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈시스템즈,063327,2016/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈시스템즈,063327,2017/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈시스템즈,063327,2018/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈시스템즈,063327,2019/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈시스템즈,063327,2020/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈시스템즈,063327,2021/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈시스템즈,063327,2022/12,074608,  도매 및 상품 중개업,2000/05/26,0,20,UQ
(주)윈앤윈우드,041194,2012/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2013/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2014/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2015/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2016/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2017/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2018/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2019/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2020/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2021/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈앤윈우드,041194,2022/12,031601,  목재 및 나무제품 제조업; 가구 제외,1998/05/01,0000/00/00,20,UQ
(주)윈윈,061407,2012/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,UQ
(주)윈윈,061407,2013/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,UQ
(주)윈윈,061407,2014/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,UQ
(주)윈윈,061407,2015/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,NA
(주)윈윈,061407,2016/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,QS
(주)윈윈,061407,2017/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,UQ
(주)윈윈,061407,2018/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,UQ
(주)윈윈,061407,2019/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,UQ
(주)윈윈,061407,2020/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,UQ
(주)윈윈,061407,2021/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,UQ
(주)윈윈,061407,2022/12,032901,  기타 기계 및 장비 제조업,2001/10/10,0,20,UQ
(주)윈즈시스템,076533,2015/12,032202,  고무 및 플라스틱제품 제조업,2001/07/13,0,20,NA
(주)윈즈시스템,076533,2016/12,032202,  고무 및 플라스틱제품 제조업,2001/07/13,0,20,UQ
(주)윈즈아이티,093212,2019/12,106300,  정보서비스업,2003/02/21,0,20,NA
(주)윈즈아이티,093212,2020/12,106300,  정보서비스업,2003/02/21,0,20,UQ
(주)윈큐브마케팅,104327,2021/12,074709,  소매업; 자동차 제외,2011/06/01,0,20,NA
(주)윈큐브마케팅,104327,2022/12,074709,  소매업; 자동차 제외,2011/06/01,0,20,QS
(주)윈탑,100460,2020/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/03/21,0,20,NA
(주)윈탑,100460,2021/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/03/21,0,20,UQ
(주)윈택디자인,059180,2012/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2013/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2014/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2015/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2016/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2017/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2018/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2019/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2020/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2021/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈택디자인,059180,2022/12,064204,  전문직별 공사업,1999/02/02,0,20,UQ
(주)윈테코,064627,2012/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2002/03/15,0,20,QS
(주)윈테코,064627,2013/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2002/03/15,0,20,UQ
(주)윈테코,064627,2014/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2002/03/15,0,20,UQ
(주)윈테코,064627,2015/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2002/03/15,0,20,UQ
(주)윈테코,064627,2016/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2002/03/15,0,20,UQ
(주)윈테코,064627,2017/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2002/03/15,0,20,UQ
(주)윈테코,064627,2018/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2002/03/15,0,20,DU
(주)윈테크,082817,2016/12,032901,  기타 기계 및 장비 제조업,2009/08/01,0,,NA
(주)윈테크,082817,2017/12,032901,  기타 기계 및 장비 제조업,2009/08/01,0,20,UQ
(주)윈테크,082817,2018/12,032901,  기타 기계 및 장비 제조업,2009/08/01,0,20,UQ
(주)윈테크,082817,2019/12,032901,  기타 기계 및 장비 제조업,2009/08/01,0,20,UQ
(주)윈테크,082817,2020/12,032901,  기타 기계 및 장비 제조업,2009/08/01,0,20,UQ
(주)윈테크,082817,2021/12,032901,  기타 기계 및 장비 제조업,2009/08/01,0,20,UQ
(주)윈테크,082817,2022/12,032901,  기타 기계 및 장비 제조업,2009/08/01,0,20,UQ
(주)윈텍,062000,2012/12,032202,  고무 및 플라스틱제품 제조업,2002/04/30,0,20,UQ
(주)윈텍,062000,2013/12,032202,  고무 및 플라스틱제품 제조업,2002/04/30,0,20,UQ
(주)윈텍,062000,2014/12,032202,  고무 및 플라스틱제품 제조업,2002/04/30,0,20,UQ
(주)윈텍,062000,2015/12,032202,  고무 및 플라스틱제품 제조업,2002/04/30,0,20,UQ
(주)윈텍,062000,2016/12,032202,  고무 및 플라스틱제품 제조업,2002/04/30,0,20,UQ
(주)윈텍통신,096572,2019/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/07/01,0,20,NA
(주)윈텍통신,096572,2020/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/07/01,0,20,UQ
(주)윈텍통신,096572,2021/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/07/01,0,20,UQ
(주)윈텍통신,096572,2022/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/07/01,0,20,UQ
(주)윈트,094704,2019/12,033103,  기타 운송장비 제조업,2001/11/22,0,20,NA
(주)윈트,094704,2020/12,033103,  기타 운송장비 제조업,2001/11/22,0,20,QG
(주)윈플러스,065820,2012/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,NA
(주)윈플러스,065820,2013/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,QS
(주)윈플러스,065820,2014/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,UQ
(주)윈플러스,065820,2015/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,UQ
(주)윈플러스,065820,2016/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,UQ
(주)윈플러스,065820,2017/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,UQ
(주)윈플러스,065820,2018/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,UQ
(주)윈플러스,065820,2019/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,UQ
(주)윈플러스,065820,2020/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,UQ
(주)윈플러스,065820,2021/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,UQ
(주)윈플러스,065820,2022/12,031302,  섬유제품 제조업; 의복제외,1996/11/01,0,20,UQ
(주)윈플러스마트,073001,2014/12,074603,  도매 및 상품 중개업,2012/07/06,0,20,NA
(주)윈플러스마트,073001,2015/12,074603,  도매 및 상품 중개업,2012/07/06,0,20,QS
(주)윈플러스마트,073001,2016/12,074603,  도매 및 상품 중개업,2012/07/06,0,20,UQ
(주)윈플러스마트,073001,2017/12,074603,  도매 및 상품 중개업,2012/07/06,0,20,UQ
(주)윈플러스마트,073001,2018/12,074603,  도매 및 상품 중개업,2012/07/06,0,20,DS
(주)윈플러스마트,073001,2019/12,074603,  도매 및 상품 중개업,2012/07/06,0,30,UQ
(주)윈플러스마트,073001,2020/12,074603,  도매 및 상품 중개업,2012/07/06,0,20,UQ
(주)윈플러스마트,073001,2021/12,074603,  도매 및 상품 중개업,2012/07/06,0,20,UQ
(주)윈플러스마트,073001,2022/12,074603,  도매 및 상품 중개업,2012/07/06,0,20,UQ
(주)윈하이텍,061178,2012/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,2011/09/15,0,20,UQ
(주)윈하이텍,061178,2013/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,2011/09/15,0,20,UQ
(주)윌닉스,069161,2013/12,032002,  화학물질 및 화학제품 제조업; 의약품 제외,2012/03/08,0,20,NA
(주)윌닉스,069161,2014/12,032002,  화학물질 및 화학제품 제조업; 의약품 제외,2012/03/08,0,20,QS
(주)윌닉스,069161,2015/12,032002,  화학물질 및 화학제품 제조업; 의약품 제외,2012/03/08,0,20,UQ
