회사명,거래소코드,회계년도,감사의견코드
(유)에스케이씨에보닉페록사이드코리아,093338,2019/12,NA
(유)에스케이씨에보닉페록사이드코리아,093338,2020/12,UQ
(유)에스케이씨에보닉페록사이드코리아,093338,2021/12,UQ
(유)에스케이씨에보닉페록사이드코리아,093338,2022/12,UQ
(유)연세,093779,2019/12,NA
(유)연세,093779,2020/12,UQ
(유)영가실업,101874,2021/12,NA
(유)영가실업,101874,2022/12,QS
(유)영동레미콘,095255,2019/12,NA
(유)영동레미콘,095255,2020/12,QS
(유)워터스코리아,093395,2019/12,NA
(유)워터스코리아,093395,2020/12,UQ
(유)워터스코리아,093395,2021/12,UQ
(유)워터스코리아,093395,2022/12,UQ
(주)에스앤지,060521,2012/12,UQ
(주)에스앤지,060521,2013/12,UQ
(주)에스앤지,060521,2014/12,UQ
(주)에스앤지,060521,2015/12,UQ
(주)에스앤지,060521,2016/12,UQ
(주)에스앤지,060521,2017/12,UQ
(주)에스앤지,060521,2018/12,UQ
(주)에스앤지,060521,2019/12,UQ
(주)에스앤지,060521,2020/12,UQ
(주)에스앤지,060521,2021/12,UQ
(주)에스앤지,060521,2022/12,UQ
(주)에스앤지바이오텍,082030,2016/12,NA
(주)에스앤지바이오텍,082030,2017/12,UQ
(주)에스앤지바이오텍,082030,2018/12,UQ
(주)에스앤지바이오텍,082030,2019/12,UQ
(주)에스앤지바이오텍,082030,2020/12,UQ
(주)에스앤지바이오텍,082030,2021/12,UQ
(주)에스앤지바이오텍,082030,2022/12,UQ
(주)에스앤지컴퍼니,056486,2012/12,DS
(주)에스앤지컴퍼니,056486,2013/12,DS
(주)에스앤지컴퍼니,056486,2014/12,DS
(주)에스앤지컴퍼니,056486,2015/12,DS
(주)에스앤지컴퍼니,056486,2016/12,DS
(주)에스앤지컴퍼니,056486,2017/12,DS
(주)에스앤지컴퍼니,056486,2018/12,DS
(주)에스앤지컴퍼니,056486,2019/12,DU
(주)에스앤지컴퍼니,056486,2020/12,DU
(주)에스앤지컴퍼니,056486,2021/12,DU
(주)에스앤지컴퍼니,056486,2022/12,DU
(주)에스앤지홀딩스서울,089402,2018/12,NA
(주)에스앤지홀딩스서울,089402,2019/12,UQ
(주)에스앤지홀딩스서울,089402,2020/12,UQ
(주)에스앤케이로지스틱스,101789,2021/12,NA
(주)에스앤케이로지스틱스,101789,2022/12,UQ
(주)에스앤티스포츠,068019,2012/12,NA
(주)에스앤티스포츠,068019,2013/12,UQ
(주)에스앤피리미티드,062944,2012/12,QS
(주)에스앤피리미티드,062944,2013/12,UQ
(주)에스앤피리스트럭처링,064818,2012/12,UQ
(주)에스앤피리스트럭처링,064818,2013/12,UQ
(주)에스앤호텔,078106,2015/12,NA
(주)에스앤호텔,078106,2016/12,UQ
(주)에스얜에스,105492,2021/12,NA
(주)에스얜에스,105492,2022/12,QS
(주)에스에스개발,095591,2019/12,NA
(주)에스에스개발,095591,2020/12,UQ
(주)에스에스뉴테크,066524,2012/12,NA
(주)에스에스뉴테크,066524,2013/12,UQ
(주)에스에스뉴테크,066524,2014/12,UQ
(주)에스에스뉴테크,066524,2015/12,UQ
(주)에스에스뉴테크,066524,2016/12,UQ
(주)에스에스뉴테크,066524,2017/12,UQ
(주)에스에스뉴테크,066524,2018/12,UQ
(주)에스에스뉴테크,066524,2019/12,UQ
(주)에스에스뉴테크,066524,2020/12,UQ
(주)에스에스뉴테크,066524,2021/12,UQ
(주)에스에스뉴테크,066524,2022/12,UQ
(주)에스에스디,062914,2012/12,UQ
(주)에스에스디,062914,2013/12,UQ
(주)에스에스렌터카,074679,2014/12,NA
(주)에스에스렌터카,074679,2015/12,QG
(주)에스에스렌터카,074679,2016/12,AG
(주)에스에스모터스,043558,2012/12,UQ
(주)에스에스모터스,043558,2013/12,UQ
(주)에스에스모터스,043558,2014/12,UQ
(주)에스에스모터스,043558,2015/12,UQ
(주)에스에스모터스,043558,2016/12,UQ
(주)에스에스모터스,043558,2017/12,UQ
(주)에스에스모터스,043558,2018/12,UQ
(주)에스에스모터스,043558,2019/12,UQ
(주)에스에스모터스,043558,2020/12,UQ
(주)에스에스모터스,043558,2021/12,UQ
(주)에스에스모터스,043558,2022/12,UQ
(주)에스에스알,080055,2017/12,UQ
(주)에스에스유통,030051,2012/12,UQ
(주)에스에스유통,030051,2013/12,UQ
(주)에스에스유통,030051,2014/12,UQ
(주)에스에스유통,030051,2015/12,UQ
(주)에스에스유통,030051,2016/12,UQ
(주)에스에스유통,030051,2017/12,UQ
(주)에스에스유통,030051,2018/12,UQ
(주)에스에스유통,030051,2019/12,UQ
(주)에스에스유통,030051,2020/12,UQ
(주)에스에스이앤시,053606,2021/12,NA
(주)에스에스이앤시,053606,2022/12,UQ
(주)에스에스이티,086916,2017/12,NA
(주)에스에스이티,086916,2018/12,DU
(주)에스에스이티,086916,2019/12,DS
(주)에스에스테크널러지,096542,2019/12,NA
(주)에스에스테크널러지,096542,2020/12,QS
(주)에스에스테크널러지,096542,2021/12,UQ
(주)에스에스테크널러지,096542,2022/12,UQ
(주)에스에스피기업,069244,2013/12,NA
(주)에스에스피기업,069244,2014/12,UQ
(주)에스에스피기업,069244,2015/12,UQ
(주)에스에스피기업,069244,2016/12,UQ
(주)에스에스피기업,069244,2017/12,UQ
(주)에스에스피플코리아,100745,2020/12,NA
(주)에스에스피플코리아,100745,2021/12,UQ
(주)에스에이,068956,2013/12,NA
(주)에스에이,068956,2014/12,QS
(주)에스에이,068956,2015/12,UQ
(주)에스에이,068956,2016/12,UQ
(주)에스에이,068956,2017/12,UQ
(주)에스에이,068956,2018/12,UQ
(주)에스에이,068956,2019/12,UQ
(주)에스에이,068956,2020/12,UQ
(주)에스에이,068956,2021/12,UQ
(주)에스에이,068956,2022/12,UQ
(주)에스에이비,082057,2016/12,NA
(주)에스에이비,082057,2017/12,QS
(주)에스에이비,082057,2018/12,NA
(주)에스에이비,082057,2019/12,QS
(주)에스에이씨,043510,2012/12,UQ
(주)에스에이씨,043510,2013/12,UQ
(주)에스에이씨,043510,2014/12,UQ
(주)에스에이씨,043510,2015/12,UQ
(주)에스에이씨,043510,2016/12,UQ
(주)에스에이씨,043510,2017/12,UQ
(주)에스에이씨,043510,2018/12,UQ
(주)에스에이씨,043510,2019/12,UQ
(주)에스에이씨,043510,2020/12,UQ
(주)에스에이씨,043510,2021/12,UQ
(주)에스에이씨,043510,2022/12,UQ
(주)에스에이씨티엔에스,069175,2013/12,NA
(주)에스에이씨티엔에스,069175,2014/12,UQ
(주)에스에이씨티엔에스,069175,2015/12,UQ
(주)에스에이씨티엔에스,069175,2016/12,UQ
(주)에스에이엘,067064,2012/12,NA
(주)에스에이엘,067064,2013/12,UQ
(주)에스에이엘,067064,2014/12,UQ
(주)에스에이엘,067064,2015/12,DU
(주)에스에이엘,067064,2016/12,QS
(주)에스에이엘,067064,2017/12,UQ
(주)에스에이엘,067064,2018/12,UQ
(주)에스에이엘,067064,2019/12,UQ
(주)에스에이엘,067064,2020/12,UQ
(주)에스에이엘,067064,2021/12,UQ
(주)에스에이엘,067064,2022/12,UQ
(주)에스에이정보기술,074071,2014/12,NA
(주)에스에이정보기술,074071,2015/12,QS
(주)에스에이치개발,041753,2012/12,UQ
(주)에스에이치개발,076173,2015/12,NA
(주)에스에이치개발,076173,2016/12,UQ
(주)에스에이치글로벌,046953,2012/12,UQ
(주)에스에이치글로벌,046953,2013/12,UQ
(주)에스에이치글로벌,046953,2014/12,UQ
(주)에스에이치글로벌,046953,2015/12,UQ
(주)에스에이치글로벌,046953,2016/12,UQ
(주)에스에이치글로벌,046953,2017/12,UQ
(주)에스에이치글로벌,046953,2018/12,UQ
(주)에스에이치네트웍스,077965,2015/12,NA
(주)에스에이치네트웍스,077965,2016/12,UQ
(주)에스에이치네트웍스,077965,2017/12,UQ
(주)에스에이치네트웍스,077965,2018/12,UQ
(주)에스에이치디앤씨,064668,2012/12,QS
(주)에스에이치디앤씨,064668,2013/12,UQ
(주)에스에이치디앤씨,092254,2018/12,NA
(주)에스에이치디앤씨,092254,2019/12,UQ
(주)에스에이치디앤씨,092254,2020/12,UQ
(주)에스에이치디앤씨,092254,2021/12,UQ
(주)에스에이치디앤씨,092254,2022/12,UQ
(주)에스에이치로직,102393,2021/12,NA
(주)에스에이치로직,102393,2022/12,UQ
(주)에스에이치씨,100873,2020/12,NA
(주)에스에이치씨,100873,2021/12,QS
(주)에스에이치씨,100873,2022/12,AG
(주)에스에이치씨코리아,096703,2019/12,NA
(주)에스에이치씨코리아,096703,2020/12,UQ
(주)에스에이치씨코리아,096703,2021/12,UQ
(주)에스에이치앤엠,046407,2012/12,UQ
(주)에스에이치앤엠,046407,2013/12,UQ
(주)에스에이치앤엠,046407,2014/12,UQ
(주)에스에이치앤엠,046407,2015/12,UQ
(주)에스에이치앤엠,046407,2016/12,UQ
(주)에스에이치앤엠,046407,2017/12,UQ
(주)에스에이치앤엠,046407,2018/12,UQ
(주)에스에이치앤엠,046407,2019/12,UQ
(주)에스에이치앤엠,046407,2020/12,UQ
(주)에스에이치앤엠,046407,2021/12,UQ
(주)에스에이치앤엠,046407,2022/12,UQ
(주)에스에이치엘,029719,2012/12,UQ
(주)에스에이치엘,029719,2013/12,UQ
(주)에스에이치엘,029719,2014/12,UQ
(주)에스에이치엘,029719,2015/12,UQ
(주)에스에이치엘,029719,2016/12,UQ
(주)에스에이치엘,029719,2017/12,UQ
(주)에스에이치엘,029719,2018/12,UQ
(주)에스에이치엘,029719,2019/12,UQ
(주)에스에이치엘,029719,2020/12,UQ
(주)에스에이치엘,029719,2021/12,UQ
(주)에스에이치엘,029719,2022/12,UQ
(주)에스에이치엠,074293,2014/12,NA
(주)에스에이치엠,074293,2015/12,UQ
(주)에스에이치엠,074293,2016/12,UQ
(주)에스에이치이,064599,2012/12,DU
(주)에스에이치이씨,052174,2012/12,UQ
(주)에스에이치이씨,052174,2013/12,UQ
(주)에스에이치이엔씨,086877,2017/12,NA
(주)에스에이치이엔씨,086877,2018/12,UQ
(주)에스에이치이엔씨,099649,2020/12,NA
(주)에스에이치이엔씨,099649,2021/12,UQ
(주)에스에이치이엔씨,099649,2022/12,UQ
(주)에스에이치케이글로벌,064793,2012/12,QS
(주)에스에이치케이글로벌,064793,2013/12,UQ
(주)에스에이치케이글로벌,064793,2014/12,UQ
(주)에스에이치케이글로벌,064793,2015/12,UQ
(주)에스에이치케이글로벌,064793,2016/12,DU
(주)에스에이치케이인터내셔널,105720,2021/12,NA
(주)에스에이치케이인터내셔널,105720,2022/12,UQ
(주)에스에이치케이홀딩스,064791,2012/12,QS
(주)에스에이치케이홀딩스,064791,2013/12,UQ
(주)에스에이치케이홀딩스,064791,2014/12,UQ
(주)에스에이치케이홀딩스,064791,2015/12,UQ
(주)에스에이치케이홀딩스,064791,2016/12,UQ
(주)에스에이치케이홀딩스,064791,2017/12,UQ
(주)에스에이치케이홀딩스,064791,2018/12,UQ
(주)에스에이치케이홀딩스,064791,2019/12,UQ
(주)에스에이치케이홀딩스,064791,2020/12,DU
(주)에스에이치테크놀로지,043435,2012/12,UQ
(주)에스에이치테크놀로지,043435,2013/12,UQ
(주)에스에이치테크놀로지,043435,2014/12,UQ
(주)에스에이치테크놀로지,043435,2015/12,UQ
(주)에스에이치테크놀로지,043435,2016/12,UQ
(주)에스에이치테크놀로지,043435,2017/12,UQ
(주)에스에이치테크놀로지,043435,2018/12,UQ
(주)에스에이치테크놀로지,043435,2019/12,UQ
(주)에스에이치테크놀로지,043435,2020/12,UQ
(주)에스에이치테크놀로지,043435,2021/12,UQ
(주)에스에이치테크놀로지,043435,2022/12,UQ
(주)에스에이치팜,091173,2018/12,NA
(주)에스에이치팜,091173,2019/12,QS
(주)에스에이치팜,091173,2020/12,UQ
(주)에스에이치팜,091173,2021/12,UQ
(주)에스에이치팜,091173,2022/12,UQ
(주)에스에이치플러스,078723,2015/12,NA
(주)에스에이치플러스,078723,2016/12,UQ
(주)에스에이치플러스,078723,2017/12,UQ
(주)에스에이치플러스,078723,2018/12,UQ
(주)에스에이치플러스,078723,2019/12,UQ
(주)에스에이컨설팅,061714,2012/12,UQ
(주)에스에이코퍼레이션,101097,2020/12,NA
(주)에스에이코퍼레이션,101097,2021/12,UQ
(주)에스에이코퍼레이션,101097,2022/12,UQ
(주)에스에이테크,091289,2018/12,NA
(주)에스에이테크,091289,2019/12,QS
(주)에스에이테크,091289,2020/12,UQ
(주)에스에이테크,091289,2021/12,UQ
(주)에스에이테크,091289,2022/12,UQ
(주)에스에이티,045455,2012/12,UQ
(주)에스에프,093070,2019/12,NA
(주)에스에프,093070,2020/12,QG
(주)에스에프,093070,2021/12,NA
(주)에스에프,093070,2022/12,UQ
(주)에스에프스틸,098507,2021/12,UQ
(주)에스에프씨,039063,2020/12,DS
(주)에스에프씨,039063,2021/12,DS
(주)에스에프씨,039063,2022/12,DS
(주)에스에프에스,061094,2012/12,UQ
(주)에스에프에스,061094,2013/12,UQ
(주)에스에프에스,061094,2014/12,UQ
(주)에스에프에스,061094,2015/12,UQ
(주)에스에프에스,061094,2016/12,UQ
(주)에스에프에스,061094,2017/12,UQ
(주)에스에프에스,061094,2018/12,UQ
(주)에스에프에스,061094,2019/12,UQ
(주)에스에프에스,061094,2020/12,UQ
(주)에스에프에스,061094,2021/12,UQ
(주)에스에프에스,061094,2022/12,UQ
(주)에스에프유,063823,2012/12,QS
(주)에스에프유,063823,2013/12,UQ
(주)에스에프유,063823,2014/12,UQ
(주)에스에프유,063823,2015/12,UQ
(주)에스에프유,063823,2016/12,UQ
(주)에스에프유,063823,2017/12,UQ
(주)에스에프유,063823,2018/12,UQ
(주)에스에프유,063823,2019/12,UQ
(주)에스에프유,063823,2020/12,UQ
(주)에스에프유,063823,2021/12,UQ
(주)에스에프유,063823,2022/12,UQ
(주)에스에프이,072850,2014/12,NA
(주)에스에프이,072850,2015/12,QS
(주)에스에프이,072850,2016/12,UQ
(주)에스에프이,072850,2017/12,UQ
(주)에스에프이,072850,2018/12,UQ
(주)에스에프이,072850,2019/12,UQ
(주)에스에프이,072850,2020/12,UQ
(주)에스에프이,072850,2021/12,UQ
(주)에스에프이,072850,2022/12,UQ
(주)에스에프이노베이션,074688,2014/12,NA
(주)에스에프이노베이션,074688,2015/12,UQ
(주)에스에프이노베이션,074688,2016/12,UQ
(주)에스에프이노베이션,074688,2017/12,UQ
(주)에스에프이노베이션,074688,2018/12,UQ
(주)에스에프이노베이션,074688,2019/12,UQ
(주)에스에프이노베이션,074688,2020/12,UQ
(주)에스에프이노베이션,074688,2021/12,UQ
(주)에스에프이노베이션,074688,2022/12,UQ
(주)에스엔드케이월드코리아,021066,2012/12,UQ
(주)에스엔드케이월드코리아,021066,2013/12,UQ
(주)에스엔드케이월드코리아,021066,2014/12,UQ
(주)에스엔드케이월드코리아,021066,2015/12,UQ
(주)에스엔드케이월드코리아,021066,2016/12,UQ
(주)에스엔드케이월드코리아,021066,2017/12,UQ
(주)에스엔드케이월드코리아,021066,2018/12,DU
(주)에스엔드케이월드코리아,021066,2019/12,DU
(주)에스엔바이오사이언스,094594,2020/12,UQ
(주)에스엔바이오사이언스,094594,2021/12,UQ
(주)에스엔바이오사이언스,094594,2022/12,UQ
(주)에스엔비,097045,2019/12,NA
(주)에스엔비,097045,2020/12,QG
(주)에스엔비,097045,2021/12,UQ
(주)에스엔아이,056360,2012/12,UQ
(주)에스엔아이,056360,2013/12,UQ
(주)에스엔아이,056360,2014/12,UQ
(주)에스엔아이,056360,2015/12,UQ
(주)에스엔아이,077592,2015/12,NA
(주)에스엔아이,077592,2016/12,QS
(주)에스엔아이,056360,2016/12,UQ
(주)에스엔아이,056360,2017/12,UQ
(주)에스엔아이,077592,2017/12,DS
(주)에스엔아이,056360,2018/12,UQ
(주)에스엔아이,056360,2019/12,UQ
(주)에스엔아이,056360,2020/12,UQ
(주)에스엔아이,056360,2021/12,UQ
(주)에스엔아이,056360,2022/12,UQ
(주)에스엔에스에너지,078999,2015/12,NA
(주)에스엔에스에너지,078999,2016/12,UQ
(주)에스엔에스인더스트리,049840,2012/12,UQ
(주)에스엔에스인더스트리,049840,2013/12,UQ
(주)에스엔에스인더스트리,049840,2014/12,UQ
(주)에스엔에스인더스트리,049840,2015/12,UQ
(주)에스엔에스인더스트리,049840,2016/12,DU
(주)에스엔에이,094617,2019/12,NA
(주)에스엔에이,094617,2020/12,QS
(주)에스엔에이,094617,2021/12,UQ
(주)에스엔에이,094617,2022/12,UQ
(주)에스엔에이치,074047,2014/12,NA
(주)에스엔에이치,074047,2015/12,QS
(주)에스엔에프,066251,2012/12,NA
(주)에스엔에프,066251,2013/12,UQ
(주)에스엔에프,066251,2014/12,UQ
(주)에스엔에프,066251,2015/12,UQ
(주)에스엔에프,066251,2016/12,UQ
(주)에스엔에프,066251,2017/12,UQ
(주)에스엔에프,066251,2018/12,UQ
(주)에스엔에프,066251,2019/12,UQ
(주)에스엔에프,066251,2020/12,UQ
(주)에스엔에프,066251,2021/12,UQ
(주)에스엔에프,066251,2022/12,UQ
(주)에스엔제이코리아,058543,2016/12,QS
(주)에스엔제이코리아,058543,2017/12,UQ
(주)에스엔지,051977,2012/12,UQ
(주)에스엔지,051977,2013/12,UQ
(주)에스엔지,051977,2014/12,UQ
(주)에스엔지,051977,2015/12,UQ
(주)에스엔지,051977,2016/12,UQ
(주)에스엔지,051977,2017/12,UQ
(주)에스엔지,051977,2018/12,UQ
(주)에스엔지,051977,2019/12,UQ
(주)에스엔지,051977,2020/12,UQ
(주)에스엔지,051977,2021/12,UQ
(주)에스엔지,051977,2022/12,UQ
(주)에스엔지산업,093735,2019/12,NA
(주)에스엔지산업,093735,2020/12,UQ
(주)에스엔지산업,093735,2021/12,UQ
(주)에스엔케이건설,106180,2021/12,NA
(주)에스엔케이건설,106180,2022/12,UQ
(주)에스엔케이인터내쇼날,016338,2012/12,UQ
(주)에스엔케이인터내쇼날,016338,2013/12,UQ
(주)에스엔케이인터내쇼날,016338,2014/12,UQ
(주)에스엔케이인터내쇼날,016338,2015/12,UQ
(주)에스엔케이인터내쇼날,016338,2016/12,UQ
(주)에스엔케이인터내쇼날,016338,2017/12,UQ
(주)에스엔케이인터내쇼날,016338,2018/12,UQ
(주)에스엔케이인터내쇼날,016338,2019/12,UQ
(주)에스엔케이인터내쇼날,016338,2020/12,UQ
(주)에스엔케이인터내쇼날,016338,2021/12,UQ
(주)에스엔케이인터내쇼날,016338,2022/12,UQ
(주)에스엔케이중공업,066756,2012/12,NA
(주)에스엔케이중공업,066756,2013/12,QS
(주)에스엔케이중공업,066756,2014/12,UQ
(주)에스엔케이중공업,066756,2015/12,UQ
(주)에스엔테크,094377,2019/12,NA
(주)에스엔테크,094377,2020/12,UQ
(주)에스엔텍,058248,2012/12,UQ
(주)에스엔텍,058248,2013/12,UQ
(주)에스엔텍,074045,2014/12,NA
(주)에스엔텍,058248,2014/12,UQ
(주)에스엔텍,074045,2015/12,QS
(주)에스엔텍,074045,2016/12,UQ
(주)에스엔텍,074045,2017/12,UQ
(주)에스엔텍,074045,2018/12,UQ
(주)에스엔피월드,077484,2016/12,UQ
(주)에스엔피제네틱스,044938,2012/12,UQ
(주)에스엘,076048,2015/12,NA
(주)에스엘,076048,2016/12,QS
(주)에스엘건설,085702,2017/12,NA
(주)에스엘건설,085702,2018/12,UQ
(주)에스엘건설,085702,2019/12,UQ
(주)에스엘건설,085702,2020/12,UQ
(주)에스엘건설,085702,2021/12,UQ
(주)에스엘건설,085702,2022/12,UQ
(주)에스엘건설개발,093975,2019/12,NA
(주)에스엘건설개발,093975,2020/12,QS
(주)에스엘건설개발,093975,2021/12,UQ
(주)에스엘건설개발,093975,2022/12,UQ
(주)에스엘레전드,061417,2013/06,UQ
(주)에스엘레전드,061417,2014/06,UQ
(주)에스엘레전드,061417,2015/06,UQ
(주)에스엘레전드,061417,2016/06,UQ
(주)에스엘레전드,061417,2017/06,UQ
(주)에스엘레전드,061417,2018/06,UQ
(주)에스엘레전드,061417,2019/06,UQ
(주)에스엘메디케어,101329,2020/12,NA
(주)에스엘메디케어,101329,2021/12,QS
(주)에스엘메디케어,101329,2022/12,UQ
(주)에스엘산업개발,094135,2019/12,NA
(주)에스엘산업개발,094135,2020/12,UQ
(주)에스엘산업개발,094135,2021/12,UQ
(주)에스엘산업개발,094135,2022/12,UQ
(주)에스엘시스템,103588,2021/12,NA
(주)에스엘시스템,103588,2022/12,QS
(주)에스엘씨앤씨,096298,2020/12,NA
(주)에스엘씨앤씨,096298,2021/12,QS
(주)에스엘씨앤씨,096298,2022/12,QU
(주)에스엘아이평생교육원,106296,2021/12,NA
(주)에스엘아이평생교육원,106296,2022/12,UQ
(주)에스엘앤피,059928,2012/12,UQ
(주)에스엘에스,072239,2015/12,UQ
(주)에스엘에스코프,096024,2019/12,NA
(주)에스엘에스코프,096024,2020/12,UQ
(주)에스엘자산운용,080788,2016/12,NA
(주)에스엘자산운용,080788,2017/12,UQ
(주)에스엘자산운용,080788,2018/12,UQ
(주)에스엘정진,098574,2020/12,NA
(주)에스엘정진,098574,2021/12,UQ
(주)에스엘정진,098574,2022/12,UQ
(주)에스엘제이컴퍼니,105388,2021/12,NA
(주)에스엘제이컴퍼니,105388,2022/12,UQ
(주)에스엘테크놀로지,021068,2021/12,NA
(주)에스엘테크놀로지,021068,2022/12,QS
(주)에스엘티이,063301,2012/12,UQ
(주)에스엘티이,063301,2015/12,QS
(주)에스엘티이,063301,2016/12,UQ
(주)에스엘티이,063301,2017/12,UQ
(주)에스엘티이,063301,2018/12,UQ
(주)에스엘티이,063301,2019/12,UQ
(주)에스엘티이,063301,2020/12,UQ
(주)에스엘티이,063301,2021/12,UQ
(주)에스엘티이,063301,2022/12,UQ
(주)에스엘푸드,077287,2015/12,NA
(주)에스엘푸드,077287,2016/12,UQ
(주)에스엘푸드,077287,2017/12,UQ
(주)에스엘푸드,077287,2018/12,UQ
(주)에스엘푸드,077287,2019/12,UQ
(주)에스엘푸드,077287,2021/12,NA
(주)에스엘푸드,077287,2022/12,UQ
(주)에스엘플래닝,085607,2017/12,NA
(주)에스엘플래닝,085607,2018/12,UQ
(주)에스엘플래닝,085607,2019/12,UQ
(주)에스엘플래닝,085607,2020/12,UQ
(주)에스엘플래닝,085607,2021/12,UQ
(주)에스엘피지엘씨,070202,2013/12,NA
(주)에스엘피지엘씨,070202,2014/12,UQ
(주)에스엘피지엘씨,070202,2015/12,UQ
(주)에스엘피지엘씨,070202,2016/12,UQ
(주)에스엘피지엘씨,070202,2017/12,UQ
(주)에스엘피지엘씨,070202,2018/12,UQ
(주)에스엘피지엘씨,070202,2019/12,UQ
(주)에스엘피지엘씨,070202,2020/12,NA
(주)에스엘피지엘씨,070202,2021/12,UQ
(주)에스엘피지엘씨,070202,2022/12,UQ
(주)에스엠,051324,2012/12,UQ
(주)에스엠,068898,2013/12,NA
(주)에스엠,051324,2013/12,UQ
(주)에스엠,051324,2014/12,UQ
(주)에스엠,068898,2014/12,QS
(주)에스엠,051324,2015/12,UQ
(주)에스엠,068898,2015/12,UQ
(주)에스엠,068898,2016/12,UQ
(주)에스엠,051324,2016/12,UQ
(주)에스엠,068898,2017/12,UQ
(주)에스엠,051324,2017/12,UQ
(주)에스엠,068898,2018/12,UQ
(주)에스엠,051324,2018/12,UQ
(주)에스엠,068898,2019/12,UQ
(주)에스엠,051324,2019/12,UQ
(주)에스엠,051324,2020/12,UQ
(주)에스엠,068898,2020/12,UQ
(주)에스엠,051324,2021/12,UQ
(주)에스엠,068898,2021/12,UQ
(주)에스엠,051324,2022/12,UQ
(주)에스엠,068898,2022/12,UQ
(주)에스엠디에스피,076097,2015/12,NA
(주)에스엠디에스피,076097,2016/12,QS
(주)에스엠디에스피,076097,2017/12,UQ
(주)에스엠디에스피,076097,2018/12,UQ
(주)에스엠디에스피,076097,2019/12,UQ
(주)에스엠디에스피,076097,2020/12,UQ
(주)에스엠디에스피,076097,2021/12,UQ
(주)에스엠디에스피,076097,2022/12,UQ
(주)에스엠랩,095166,2019/12,NA
(주)에스엠랩,095166,2020/12,UQ
(주)에스엠랩,095166,2021/12,UQ
(주)에스엠랩,095166,2022/12,UQ
(주)에스엠마리타임,093976,2019/12,NA
(주)에스엠마리타임,093976,2020/12,UQ
(주)에스엠메탈,091351,2018/12,NA
(주)에스엠메탈,091351,2019/12,QS
(주)에스엠메탈,091351,2020/12,UQ
(주)에스엠메탈,091351,2021/12,UQ
(주)에스엠메탈,091351,2022/12,UQ
(주)에스엠면세점,074750,2015/12,UQ
(주)에스엠면세점,074750,2016/12,UQ
(주)에스엠면세점,074750,2017/12,UQ
(주)에스엠면세점,074750,2018/12,UQ
(주)에스엠면세점,074750,2019/12,UQ
(주)에스엠면세점,074750,2020/12,DS
(주)에스엠면세점,074750,2021/12,DU
(주)에스엠면세점,074750,2022/12,DU
(주)에스엠비나,078023,2015/12,NA
(주)에스엠비나,078023,2016/12,UQ
(주)에스엠비나,078023,2017/12,UQ
(주)에스엠비시스템,104707,2021/12,NA
(주)에스엠비시스템,104707,2022/12,UQ
(주)에스엠뿌레,100197,2020/12,NA
(주)에스엠뿌레,100197,2021/12,UQ
(주)에스엠산업,072865,2014/12,NA
(주)에스엠산업,072865,2015/12,UQ
(주)에스엠산업,072865,2016/12,UQ
(주)에스엠산업,072865,2017/12,UQ
(주)에스엠산업,072865,2018/12,UQ
(주)에스엠산업,072865,2019/12,UQ
(주)에스엠산업,072865,2020/12,UQ
(주)에스엠산업,072865,2021/12,UQ
(주)에스엠산업,072865,2022/12,UQ
(주)에스엠산업개발,052836,2012/12,UQ
(주)에스엠산업개발,104981,2021/12,NA
(주)에스엠산업개발,104981,2022/12,UQ
(주)에스엠세이프,106658,2021/12,NA
(주)에스엠세이프,106658,2022/12,UQ
(주)에스엠솔루션,063609,2012/12,QS
(주)에스엠솔루션,063609,2013/12,UQ
(주)에스엠솔루션,063609,2014/12,UQ
(주)에스엠솔루션,063609,2015/12,UQ
(주)에스엠솔루션,063609,2016/12,UQ
(주)에스엠솔루션,063609,2017/12,UQ
(주)에스엠솔루션,063609,2018/12,UQ
(주)에스엠솔루션,063609,2019/12,UQ
(주)에스엠씨,016340,2012/12,UQ
(주)에스엠씨,016340,2013/12,UQ
(주)에스엠씨,016340,2014/12,UQ
(주)에스엠씨디,098745,2020/12,NA
(주)에스엠씨디,098745,2021/12,UQ
(주)에스엠씨아이엔씨,086151,2017/12,NA
(주)에스엠씨아이엔씨,086151,2018/12,UQ
(주)에스엠씨아이엔씨,086151,2019/12,UQ
(주)에스엠씨인터내셔널,105675,2021/12,NA
(주)에스엠씨인터내셔널,105675,2022/12,UQ
(주)에스엠아이,080484,2016/12,NA
(주)에스엠아이,080484,2017/12,QS
(주)에스엠아이,080484,2018/12,UQ
(주)에스엠아이,080484,2019/12,UQ
(주)에스엠아이,080484,2020/12,UQ
(주)에스엠아이,080484,2021/12,UQ
(주)에스엠아이,080484,2022/12,UQ
(주)에스엠아이(SMI),092428,2018/12,NA
(주)에스엠아이(SMI),092428,2019/12,QS
(주)에스엠아이(SMI),092428,2020/12,UQ
(주)에스엠아이(SMI),092428,2021/12,UQ
(주)에스엠아이(SMI),092428,2022/12,UQ
(주)에스엠앤컴퍼니,062310,2012/12,UQ
(주)에스엠앤컴퍼니,062310,2013/12,UQ
(주)에스엠앤컴퍼니,062310,2014/12,UQ
(주)에스엠앤컴퍼니,062310,2015/12,UQ
(주)에스엠앤컴퍼니,062310,2016/12,UQ
(주)에스엠앤컴퍼니,062310,2019/12,DS
(주)에스엠에너지,105766,2021/12,NA
(주)에스엠에너지,105766,2022/12,UQ
(주)에스엠에스,041376,2012/12,UQ
(주)에스엠에스,041376,2013/12,UQ
