회사명,거래소코드,회계년도,산업코드,산업명,설립일,상장일,기업규모코드,감사의견코드
주식회사성운,029283,2012/12,126801,  부동산업,1999/02/11,0000/00/00,20,UQ
주식회사성운,029283,2013/12,126801,  부동산업,1999/02/11,0000/00/00,20,QG
주식회사성운,029283,2014/12,126801,  부동산업,1999/02/11,0000/00/00,20,UQ
주식회사성운,029283,2015/12,126801,  부동산업,1999/02/11,0000/00/00,20,QG
주식회사성운,029283,2016/12,126801,  부동산업,1999/02/11,0000/00/00,20,QG
주식회사성운,029283,2017/12,126801,  부동산업,1999/02/11,0000/00/00,20,QG
주식회사성운,029283,2018/12,126801,  부동산업,1999/02/11,0000/00/00,20,QG
주식회사성운,029283,2019/12,126801,  부동산업,1999/02/11,0000/00/00,20,QG
주식회사성운약품,026369,2012/12,074604,  도매 및 상품 중개업,1956/04/15,0000/00/00,20,UQ
주식회사성운약품,026369,2013/12,074604,  도매 및 상품 중개업,1956/04/15,0000/00/00,20,UQ
주식회사성운약품,026369,2020/12,074604,  도매 및 상품 중개업,1956/04/15,0000/00/00,20,NA
주식회사성운약품,026369,2021/12,074604,  도매 및 상품 중개업,1956/04/15,0000/00/00,20,UQ
주식회사성운약품,026369,2022/12,074604,  도매 및 상품 중개업,1956/04/15,0000/00/00,20,UQ
주식회사성웅,104868,2021/12,074701,  소매업; 자동차 제외,2017/06/29,0,20,NA
주식회사성웅,104868,2022/12,074701,  소매업; 자동차 제외,2017/06/29,0,20,QS
주식회사성웅디앤씨,095502,2019/12,126801,  부동산업,2018/01/23,0,20,NA
주식회사성웅디앤씨,095502,2020/12,126801,  부동산업,2018/01/23,0,20,UQ
주식회사성웅디앤씨,095502,2021/12,126801,  부동산업,2018/01/23,0,20,UQ
주식회사성웅디앤씨,095502,2022/12,126801,  부동산업,2018/01/23,0,20,UQ
주식회사성원건설,048333,2012/12,064102,  종합 건설업,1991/03/20,0,20,UQ
주식회사성원건설,048333,2013/12,064102,  종합 건설업,1991/03/20,0,20,UQ
주식회사성원건설,048333,2014/12,064102,  종합 건설업,1991/03/20,0,20,UQ
주식회사성원기업,048944,2012/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,070878,2013/12,033101,  기타 운송장비 제조업,2011/01/26,0,20,NA
주식회사성원기업,048944,2013/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,048944,2014/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,070878,2014/12,033101,  기타 운송장비 제조업,2011/01/26,0,20,QS
주식회사성원기업,048944,2015/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,070878,2015/12,033101,  기타 운송장비 제조업,2011/01/26,0,20,UQ
주식회사성원기업,070878,2016/12,033101,  기타 운송장비 제조업,2011/01/26,0,20,UQ
주식회사성원기업,048944,2016/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,048944,2017/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,070878,2017/12,033101,  기타 운송장비 제조업,2011/01/26,0,20,UQ
주식회사성원기업,070878,2018/12,033101,  기타 운송장비 제조업,2011/01/26,0,20,UQ
주식회사성원기업,048944,2018/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,070878,2019/12,033101,  기타 운송장비 제조업,2011/01/26,0,20,UQ
주식회사성원기업,048944,2019/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,048944,2020/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,048944,2021/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원기업,048944,2022/12,033101,  기타 운송장비 제조업,1999/03/01,0,20,UQ
주식회사성원디앤씨,044450,2012/12,064101,  종합 건설업,2004/11/18,0000/00/00,20,QS
주식회사성원디앤씨,044450,2013/12,064101,  종합 건설업,2004/11/18,0000/00/00,20,QS
주식회사성원디앤씨,044450,2014/12,064101,  종합 건설업,2004/11/18,0000/00/00,20,QS
주식회사성원디앤씨,044450,2015/12,064101,  종합 건설업,2004/11/18,0000/00/00,20,QS
주식회사성원디앤씨,044450,2016/12,064101,  종합 건설업,2004/11/18,0000/00/00,20,QS
주식회사성원디앤씨,044450,2017/12,064101,  종합 건설업,2004/11/18,0000/00/00,20,QS
주식회사성원디앤씨,044450,2018/12,064101,  종합 건설업,2004/11/18,0000/00/00,20,QS
주식회사성원디앤씨,044450,2019/12,064101,  종합 건설업,2004/11/18,0000/00/00,20,QS
주식회사성원산업,061973,2012/12,126801,  부동산업,2010/12/03,0,20,UQ
주식회사성원산업,061973,2013/12,126801,  부동산업,2010/12/03,0,20,UQ
주식회사성원산업,061973,2014/12,126801,  부동산업,2010/12/03,0,20,UQ
주식회사성원산업,061973,2015/12,126801,  부동산업,2010/12/03,0,20,UQ
주식회사성원산업,061973,2016/12,126801,  부동산업,2010/12/03,0,20,UQ
주식회사성원산업,061973,2017/12,126801,  부동산업,2010/12/03,0,20,UQ
주식회사성원산업,061973,2018/12,126801,  부동산업,2010/12/03,0,20,UQ
주식회사성원산업,061973,2019/12,126801,  부동산업,2010/12/03,0,20,UQ
주식회사성원아이북랜드,029084,2012/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2013/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2014/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2015/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2016/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2017/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2018/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2019/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2020/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2021/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이북랜드,029084,2022/12,168505,  교육 서비스업,2000/03/21,0000/00/00,20,UQ
주식회사성원아이컴,013870,2012/12,126802,  부동산업,1997/08/22,0000/00/00,20,DU
주식회사성원아이컴,013870,2013/12,126802,  부동산업,1997/08/22,0000/00/00,20,DU
주식회사성원통상,039451,2012/12,031502,"  가죽, 가방 및 신발 제조업",1998/09/08,0000/00/00,20,UQ
주식회사성원특수강,060955,2012/12,032401,  1차 금속 제조업,2004/11/12,0,20,UQ
주식회사성원특수강,060955,2013/12,032401,  1차 금속 제조업,2004/11/12,0,20,UQ
주식회사성원특수강,060955,2014/12,032401,  1차 금속 제조업,2004/11/12,0,20,UQ
주식회사성원특수강,060955,2020/12,032401,  1차 금속 제조업,2004/11/12,0,20,NA
주식회사성원특수강,060955,2021/12,032401,  1차 금속 제조업,2004/11/12,0,20,UQ
주식회사성원특수강,060955,2022/12,032401,  1차 금속 제조업,2004/11/12,0,20,UQ
주식회사성원펠리체,086689,2017/12,126801,  부동산업,2015/07/01,0,20,NA
주식회사성원펠리체,086689,2018/12,126801,  부동산업,2015/07/01,0,20,UQ
주식회사성원펠리체,086689,2019/12,126801,  부동산업,2015/07/01,0,20,UQ
주식회사성원펠리체,086689,2020/12,126801,  부동산업,2015/07/01,0,20,UQ
주식회사성원펠리체,086689,2021/12,126801,  부동산업,2015/07/01,0,20,UQ
주식회사성원펠리체,086689,2022/12,126801,  부동산업,2015/07/01,0,20,UQ
주식회사성윤하이텍,082128,2016/12,032902,  기타 기계 및 장비 제조업,1987/07/10,0,,NA
주식회사성윤하이텍,082128,2017/12,032902,  기타 기계 및 장비 제조업,1987/07/10,0,20,QS
주식회사성윤하이텍,082128,2018/12,032902,  기타 기계 및 장비 제조업,1987/07/10,0,20,UQ
주식회사성윤하이텍,082128,2019/12,032902,  기타 기계 및 장비 제조업,1987/07/10,0,20,UQ
주식회사성윤하이텍,082128,2020/12,032902,  기타 기계 및 장비 제조업,1987/07/10,0,20,UQ
주식회사성윤하이텍,082128,2021/12,032902,  기타 기계 및 장비 제조업,1987/07/10,0,20,UQ
주식회사성윤하이텍,082128,2022/12,032902,  기타 기계 및 장비 제조업,1987/07/10,0,20,UQ
주식회사성은알앤시,094192,2019/12,126801,  부동산업,2018/12/28,0,20,NA
주식회사성은알앤시,094192,2020/12,126801,  부동산업,2018/12/28,0,20,UQ
주식회사성은알앤시,094192,2021/12,126801,  부동산업,2018/12/28,0,20,UQ
주식회사성은알앤시,094192,2022/12,126801,  부동산업,2018/12/28,0,20,UQ
주식회사성의,105382,2021/12,126801,  부동산업,2008/07/11,0,20,NA
주식회사성의,102387,2021/12,126801,  부동산업,2018/12/04,0,20,NA
주식회사성의,105382,2022/12,126801,  부동산업,2008/07/11,0,20,UQ
주식회사성의,102387,2022/12,126801,  부동산업,2018/12/04,0,20,UQ
주식회사성인석유,103877,2021/12,074607,  도매 및 상품 중개업,2020/05/20,0,20,NA
주식회사성인석유,103877,2022/12,074607,  도매 및 상품 중개업,2020/05/20,0,20,UQ
주식회사성일,058692,2012/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,058692,2013/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,058692,2014/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,058692,2015/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,076107,2015/12,126801,  부동산업,1988/01/29,0,20,NA
주식회사성일,076107,2016/12,126801,  부동산업,1988/01/29,0,20,UQ
주식회사성일,058692,2016/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,058692,2017/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,076107,2017/12,126801,  부동산업,1988/01/29,0,20,UQ
주식회사성일,076107,2018/12,126801,  부동산업,1988/01/29,0,20,UQ
주식회사성일,058692,2018/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,058692,2019/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,076107,2019/12,126801,  부동산업,1988/01/29,0,20,UQ
주식회사성일,076107,2020/12,126801,  부동산업,1988/01/29,0,20,UQ
주식회사성일,058692,2020/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,076107,2021/12,126801,  부동산업,1988/01/29,0,20,UQ
주식회사성일,058692,2021/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일,076107,2022/12,126801,  부동산업,1988/01/29,0,20,UQ
주식회사성일,058692,2022/12,032202,  고무 및 플라스틱제품 제조업,1998/02/11,0,20,UQ
주식회사성일개발,091643,2018/12,126801,  부동산업,2014/10/20,0,20,NA
주식회사성일개발,091643,2019/12,126801,  부동산업,2014/10/20,0,20,UQ
주식회사성일개발,091643,2020/12,126801,  부동산업,2014/10/20,0,20,UQ
주식회사성일기공,080502,2016/12,032901,  기타 기계 및 장비 제조업,2008/02/01,0,,NA
주식회사성일기공,080502,2017/12,032901,  기타 기계 및 장비 제조업,2008/02/01,0,20,QS
주식회사성일기공,080502,2018/12,032901,  기타 기계 및 장비 제조업,2008/02/01,0,20,UQ
주식회사성일기공,080502,2019/12,032901,  기타 기계 및 장비 제조업,2008/02/01,0,20,UQ
주식회사성일기공,080502,2020/12,032901,  기타 기계 및 장비 제조업,2008/02/01,0,20,UQ
주식회사성일기공,080502,2021/12,032901,  기타 기계 및 장비 제조업,2008/02/01,0,20,UQ
주식회사성일기공,080502,2022/12,032901,  기타 기계 및 장비 제조업,2008/02/01,0,20,UQ
주식회사성일레미콘,078365,2015/12,032303,  비금속 광물제품 제조업,1999/08/26,0,20,NA
주식회사성일레미콘,078365,2016/12,032303,  비금속 광물제품 제조업,1999/08/26,0,20,QS
주식회사성일레미콘,078365,2017/12,032303,  비금속 광물제품 제조업,1999/08/26,0,20,UQ
주식회사성일레미콘,078365,2018/12,032303,  비금속 광물제품 제조업,1999/08/26,0,20,UQ
주식회사성일레미콘,078365,2019/12,032303,  비금속 광물제품 제조업,1999/08/26,0,20,UQ
주식회사성일레미콘,078365,2020/12,032303,  비금속 광물제품 제조업,1999/08/26,0,20,UQ
주식회사성일약품,018056,2012/12,074604,  도매 및 상품 중개업,1987/01/01,0000/00/00,20,UQ
주식회사성일에이치알,070711,2013/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,NA
주식회사성일에이치알,070711,2014/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,UQ
주식회사성일에이치알,070711,2015/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,UQ
주식회사성일에이치알,070711,2016/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,UQ
주식회사성일에이치알,070711,2017/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,UQ
주식회사성일에이치알,070711,2018/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,UQ
주식회사성일에이치알,070711,2019/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,UQ
주식회사성일에이치알,070711,2020/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,UQ
주식회사성일에이치알,070711,2021/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,UQ
주식회사성일에이치알,070711,2022/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,2006/03/23,0,20,UQ
주식회사성일엔케어,056976,2012/12,137105,  전문 서비스업,2009/01/01,0,20,UQ
주식회사성일엔케어,056976,2013/12,137105,  전문 서비스업,2009/01/01,0,20,UQ
주식회사성일엔케어,056976,2014/12,137105,  전문 서비스업,2009/01/01,0,20,UQ
주식회사성일엔케어,056976,2015/12,137105,  전문 서비스업,2009/01/01,0,20,UQ
주식회사성일엔케어,056976,2016/12,137105,  전문 서비스업,2009/01/01,0,20,UQ
주식회사성일엔케어,056976,2017/12,137105,  전문 서비스업,2009/01/01,0,20,UQ
주식회사성일엔케어,056976,2018/12,137105,  전문 서비스업,2009/01/01,0,20,UQ
주식회사성일엔케어,056976,2019/12,137105,  전문 서비스업,2009/01/01,0,20,UQ
주식회사성일엠텍,059500,2012/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2013/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2014/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2015/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2016/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2017/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2018/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2019/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2020/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2021/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일엠텍,059500,2022/12,033003,  자동차 및 트레일러 제조업,1999/05/01,0,20,UQ
주식회사성일정판,073664,2014/12,031701,"  펄프, 종이 및 종이제품 제조업",2007/05/01,0,20,NA
주식회사성일정판,073664,2015/12,031701,"  펄프, 종이 및 종이제품 제조업",2007/05/01,0,20,QS
주식회사성일중기,085153,2017/12,064206,  전문직별 공사업,2017/12/20,0,20,NA
주식회사성일중기,085153,2018/12,064206,  전문직별 공사업,2017/12/20,0,20,UQ
주식회사성일튜브,085293,2017/12,033003,  자동차 및 트레일러 제조업,2011/03/01,0,20,NA
주식회사성일튜브,085293,2018/12,033003,  자동차 및 트레일러 제조업,2011/03/01,0,20,QS
주식회사성일튜브,085293,2019/12,033003,  자동차 및 트레일러 제조업,2011/03/01,0,20,UQ
주식회사성일튜브,085293,2020/12,033003,  자동차 및 트레일러 제조업,2011/03/01,0,20,UQ
주식회사성일튜브,085293,2021/12,033003,  자동차 및 트레일러 제조업,2011/03/01,0,20,UQ
주식회사성일튜브,085293,2022/12,033003,  자동차 및 트레일러 제조업,2011/03/01,0,20,UQ
주식회사성일홀딩스,010340,2012/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2013/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2014/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2015/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2016/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2017/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2018/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2019/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2020/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2021/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성일홀딩스,010340,2022/12,137105,  전문 서비스업,1988/11/01,0000/00/00,20,UQ
주식회사성전사,018058,2012/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2013/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2014/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2015/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2016/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2017/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2018/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2019/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2020/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2021/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성전사,018058,2022/12,064203,  전문직별 공사업,1986/06/01,0000/00/00,20,UQ
주식회사성제,058235,2012/12,126801,  부동산업,2009/10/06,0,20,UQ
주식회사성제,058235,2013/12,126801,  부동산업,2009/10/06,0,20,UQ
주식회사성제,058235,2014/12,126801,  부동산업,2009/10/06,0,20,UQ
주식회사성제,058235,2015/12,126801,  부동산업,2009/10/06,0,20,UQ
주식회사성제,058235,2016/12,126801,  부동산업,2009/10/06,0,20,UQ
주식회사성제,058235,2017/12,126801,  부동산업,2009/10/06,0,20,UQ
주식회사성제,058235,2018/12,126801,  부동산업,2009/10/06,0,20,UQ
주식회사성주농업회사,078339,2015/12,010102,  농업,2002/06/01,0,20,NA
주식회사성주농업회사,078339,2016/12,010102,  농업,2002/06/01,0,20,QS
주식회사성주산업,093584,2019/12,043501,"  전기, 가스, 증기 및 공기조절 공급업",2014/03/01,0,20,NA
주식회사성주산업,093584,2020/12,043501,"  전기, 가스, 증기 및 공기조절 공급업",2014/03/01,0,20,UQ
주식회사성주엠.아이,057884,2012/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2013/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2014/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2015/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2016/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2017/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2018/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2019/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2020/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2021/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성주엠.아이,057884,2022/12,032901,  기타 기계 및 장비 제조업,1995/12/27,0,20,UQ
주식회사성지,103287,2021/12,189002,"  창작, 예술 및 여가관련 서비스업",2019/03/14,0,20,NA
주식회사성지,103287,2022/12,189002,"  창작, 예술 및 여가관련 서비스업",2019/03/14,0,20,UQ
주식회사성지디앤디,100169,2020/12,064101,  종합 건설업,2020/12/08,0,20,NA
주식회사성지디앤디,100169,2021/12,064101,  종합 건설업,2020/12/08,0,20,UQ
주식회사성지디앤디,100169,2022/12,064101,  종합 건설업,2020/12/08,0,20,UQ
주식회사성지라미텍,053233,2012/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2013/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2014/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2015/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2016/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2017/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2018/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2019/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2020/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2021/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지라미텍,053233,2022/12,074604,  도매 및 상품 중개업,2000/02/17,0,20,UQ
주식회사성지산업,105179,2021/12,137105,  전문 서비스업,2012/01/01,0,20,NA
주식회사성지산업,105179,2022/12,137105,  전문 서비스업,2012/01/01,0,20,QS
주식회사성지케이알,077054,2015/12,074608,  도매 및 상품 중개업,2008/06/24,0,20,NA
주식회사성지케이알,077054,2016/12,074608,  도매 및 상품 중개업,2008/06/24,0,20,UQ
주식회사성지케이알,077054,2017/12,074608,  도매 및 상품 중개업,2008/06/24,0,20,UQ
주식회사성지케이알,077054,2018/12,074608,  도매 및 상품 중개업,2008/06/24,0,20,UQ
주식회사성지케이알,077054,2019/12,074608,  도매 및 상품 중개업,2008/06/24,0,20,UQ
주식회사성진,015557,2012/12,031301,  섬유제품 제조업; 의복제외,1989/01/01,0000/00/00,20,UQ
주식회사성진,015560,2012/12,126801,  부동산업,1989/02/27,0000/00/00,20,UQ
주식회사성진,015557,2013/12,031301,  섬유제품 제조업; 의복제외,1989/01/01,0000/00/00,20,UQ
주식회사성진,015560,2013/12,126801,  부동산업,1989/02/27,0000/00/00,30,UQ
주식회사성진,015560,2014/12,126801,  부동산업,1989/02/27,0000/00/00,20,UQ
주식회사성진,015557,2014/12,031301,  섬유제품 제조업; 의복제외,1989/01/01,0000/00/00,20,UQ
주식회사성진,015560,2015/12,126801,  부동산업,1989/02/27,0000/00/00,30,UQ
주식회사성진,015560,2016/12,126801,  부동산업,1989/02/27,0000/00/00,30,UQ
주식회사성진,015560,2017/12,126801,  부동산업,1989/02/27,0000/00/00,30,UQ
주식회사성진,015560,2018/12,126801,  부동산업,1989/02/27,0000/00/00,20,UQ
주식회사성진,015560,2019/12,126801,  부동산업,1989/02/27,0000/00/00,20,UQ
주식회사성진,015560,2020/12,126801,  부동산업,1989/02/27,0000/00/00,20,UQ
주식회사성진,015560,2021/12,126801,  부동산업,1989/02/27,0000/00/00,20,UQ
주식회사성진,015560,2022/12,126801,  부동산업,1989/02/27,0000/00/00,20,UQ
주식회사성진개발,082514,2016/12,147600,  임대업; 부동산 제외,2015/03/13,0,,NA
주식회사성진개발,082514,2017/12,147600,  임대업; 부동산 제외,2015/03/13,0,20,UQ
주식회사성진개발,082514,2018/12,147600,  임대업; 부동산 제외,2015/03/13,0,20,UQ
주식회사성진개발,082514,2019/12,147600,  임대업; 부동산 제외,2015/03/13,0,20,UQ
주식회사성진개발,082514,2020/12,147600,  임대업; 부동산 제외,2015/03/13,0,20,UQ
주식회사성진개발,082514,2021/12,147600,  임대업; 부동산 제외,2015/03/13,0,20,UQ
주식회사성진개발,082514,2022/12,147600,  임대업; 부동산 제외,2015/03/13,0,20,UQ
주식회사성진기계,082113,2016/12,032901,  기타 기계 및 장비 제조업,2011/04/11,0,,NA
주식회사성진기계,082113,2017/12,032901,  기타 기계 및 장비 제조업,2011/04/11,0,20,QS
주식회사성진기계,082113,2018/12,032901,  기타 기계 및 장비 제조업,2011/04/11,0,20,UQ
주식회사성진기계,082113,2019/12,032901,  기타 기계 및 장비 제조업,2011/04/11,0,20,UQ
주식회사성진기계,082113,2020/12,032901,  기타 기계 및 장비 제조업,2011/04/11,0,20,UQ
주식회사성진기계,082113,2021/12,032901,  기타 기계 및 장비 제조업,2011/04/11,0,20,UQ
주식회사성진기계,082113,2022/12,032901,  기타 기계 및 장비 제조업,2011/04/11,0,20,UQ
주식회사성진나이스,101286,2020/12,031404,"  의복, 의복 액세서리 및 모피제품 제조업",2011/01/01,0,20,NA
주식회사성진나이스,101286,2021/12,031404,"  의복, 의복 액세서리 및 모피제품 제조업",2011/01/01,0,20,QS
주식회사성진나이스,101286,2022/12,031404,"  의복, 의복 액세서리 및 모피제품 제조업",2011/01/01,0,20,QS
주식회사성진디앤씨,076148,2015/12,126801,  부동산업,2014/10/06,0,20,NA
주식회사성진디앤씨,076148,2016/12,126801,  부동산업,2014/10/06,0,20,UQ
주식회사성진디앤씨,076148,2017/12,126801,  부동산업,2014/10/06,0,20,UQ
주식회사성진디앤씨,105341,2021/12,064101,  종합 건설업,2021/03/09,0,20,NA
주식회사성진디앤씨,105341,2022/12,064101,  종합 건설업,2021/03/09,0,20,UQ
주식회사성진리테일,093162,2019/12,074709,  소매업; 자동차 제외,2005/06/03,0,20,NA
주식회사성진리테일,093162,2020/12,074709,  소매업; 자동차 제외,2005/06/03,0,20,QS
주식회사성진리테일,093162,2021/12,074709,  소매업; 자동차 제외,2005/06/03,0,20,UQ
주식회사성진리테일,093162,2022/12,074709,  소매업; 자동차 제외,2005/06/03,0,20,UQ
주식회사성진비엠,098061,2020/12,126802,  부동산업,2019/05/14,0,20,NA
주식회사성진비엠,098061,2021/12,126802,  부동산업,2019/05/14,0,20,UQ
주식회사성진비엠,098061,2022/12,126802,  부동산업,2019/05/14,0,20,UQ
주식회사성진이앤씨,102622,2021/12,126801,  부동산업,2021/04/14,0,20,NA
주식회사성진이앤씨,102622,2022/12,126801,  부동산업,2021/04/14,0,20,UQ
주식회사성진이제닉,066901,2012/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",2012/02/01,0,20,NA
