회사명,거래소코드,회계년도,산업코드,산업명,설립일,상장일,기업규모코드,감사의견코드
(주)모음,077758,2016/12,031007,  식료품 제조업,2001/12/21,0,20,QS
(주)모음,077758,2017/12,031007,  식료품 제조업,2001/12/21,0,20,UQ
(주)모음,077758,2018/12,031007,  식료품 제조업,2001/12/21,0,20,UQ
(주)모음,077758,2019/12,031007,  식료품 제조업,2001/12/21,0,20,UQ
(주)모음,077758,2020/12,031007,  식료품 제조업,2001/12/21,0,20,UQ
(주)모음,077758,2021/12,031007,  식료품 제조업,2001/12/21,0,20,UQ
(주)모음,077758,2022/12,031007,  식료품 제조업,2001/12/21,0,20,UQ
(주)모자익,057156,2012/12,106309,  정보서비스업,2000/07/06,0,20,UQ
(주)모자익,057156,2013/12,106309,  정보서비스업,2000/07/06,0,20,UQ
(주)모자익,057156,2014/12,106309,  정보서비스업,2000/07/06,0,20,UQ
(주)모자익,057156,2015/12,106309,  정보서비스업,2000/07/06,0,20,UQ
(주)모자익,057156,2016/12,106309,  정보서비스업,2000/07/06,0,20,UQ
(주)모자익,057156,2017/12,106309,  정보서비스업,2000/07/06,0,20,UQ
(주)모자익,057156,2018/12,106309,  정보서비스업,2000/07/06,0,20,UQ
(주)모자익,057156,2019/12,106309,  정보서비스업,2000/07/06,0,20,UQ
(주)모자익,057156,2021/12,106309,  정보서비스업,2000/07/06,0,20,NA
(주)모자익,057156,2022/12,106309,  정보서비스업,2000/07/06,0,20,UQ
(주)모코,064080,2012/12,033003,  자동차 및 트레일러 제조업,2006/03/03,0,20,UQ
(주)모코,064080,2013/12,033003,  자동차 및 트레일러 제조업,2006/03/03,0,20,UQ
(주)모코,064080,2014/12,033003,  자동차 및 트레일러 제조업,2006/03/03,0,20,UQ
(주)모코,064080,2015/12,033003,  자동차 및 트레일러 제조업,2006/03/03,0,20,UQ
(주)모코,064080,2016/12,033003,  자동차 및 트레일러 제조업,2006/03/03,0,20,UQ
(주)모코,064080,2017/12,033003,  자동차 및 트레일러 제조업,2006/03/03,0,20,UQ
(주)모코,064080,2018/12,033003,  자동차 및 트레일러 제조업,2006/03/03,0,20,UQ
(주)모코,064080,2019/12,033003,  자동차 및 트레일러 제조업,2006/03/03,0,20,UQ
(주)모코엠시스,076359,2015/12,105802,  출판업,2007/09/14,0,20,NA
(주)모코엠시스,076359,2016/12,105802,  출판업,2007/09/14,0,20,UQ
(주)모코엠시스,076359,2017/12,105802,  출판업,2007/09/14,0,20,UQ
(주)모코엠시스,076359,2018/12,105802,  출판업,2007/09/14,0,20,NA
(주)모코엠시스,076359,2019/12,105802,  출판업,2007/09/14,0,20,UQ
(주)모코엠시스,076359,2020/12,105802,  출판업,2007/09/14,0,20,UQ
(주)모코엠시스,076359,2021/12,105802,  출판업,2007/09/14,0,20,UQ
(주)모터트로닉스인터내셔날코리아,073646,2014/12,032801,  전기장비 제조업,2001/10/12,0,20,NA
(주)모터트로닉스인터내셔날코리아,073646,2015/12,032801,  전기장비 제조업,2001/10/12,0,20,QS
(주)모터트로닉스인터내셔날코리아,073646,2016/12,032801,  전기장비 제조업,2001/10/12,0,20,UQ
(주)모터트로닉스인터내셔날코리아,073646,2017/12,032801,  전기장비 제조업,2001/10/12,0,20,UQ
(주)모터트로닉스인터내셔날코리아,073646,2018/12,032801,  전기장비 제조업,2001/10/12,0,20,UQ
(주)모터트로닉스인터내셔날코리아,073646,2019/12,032801,  전기장비 제조업,2001/10/12,0,20,UQ
(주)모터트로닉스인터내셔날코리아,073646,2020/12,032801,  전기장비 제조업,2001/10/12,0,20,UQ
(주)모터트로닉스인터내셔날코리아,073646,2021/12,032801,  전기장비 제조업,2001/10/12,0,20,UQ
(주)모터트로닉스인터내셔날코리아,073646,2022/12,032801,  전기장비 제조업,2001/10/12,0,20,UQ
(주)모토닉스,046031,2012/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2013/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2014/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2015/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2016/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2017/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2018/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2019/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2020/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2021/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토닉스,046031,2022/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2001/08/06,0,20,UQ
(주)모토윈,064836,2012/12,033003,  자동차 및 트레일러 제조업,2009/07/16,0,20,QS
(주)모토윈,064836,2013/12,033003,  자동차 및 트레일러 제조업,2009/07/16,0,20,UQ
(주)모토윈,064836,2014/12,033003,  자동차 및 트레일러 제조업,2009/07/16,0,20,UQ
(주)모토윈,064836,2015/12,033003,  자동차 및 트레일러 제조업,2009/07/16,0,20,DU
(주)모토필,069191,2013/12,033003,  자동차 및 트레일러 제조업,1998/01/01,0,20,NA
(주)모토필,069191,2014/12,033003,  자동차 및 트레일러 제조업,1998/01/01,0,20,QS
(주)모토필,069191,2015/12,033003,  자동차 및 트레일러 제조업,1998/01/01,0,20,NA
(주)모토필,069191,2016/12,033003,  자동차 및 트레일러 제조업,1998/01/01,0,20,UQ
(주)모토필,069191,2017/12,033003,  자동차 및 트레일러 제조업,1998/01/01,0,20,UQ
(주)모토필,069191,2018/12,033003,  자동차 및 트레일러 제조업,1998/01/01,0,20,UQ
(주)모토필,069191,2019/12,033003,  자동차 및 트레일러 제조업,1998/01/01,0,20,UQ
(주)모토필,069191,2021/12,033003,  자동차 및 트레일러 제조업,1998/01/01,0,20,NA
(주)모토필,069191,2022/12,033003,  자동차 및 트레일러 제조업,1998/01/01,0,20,UQ
(주)모투스,043299,2012/12,033303,  기타 제품 제조업,2001/07/18,0000/00/00,20,UQ
(주)모투스,043299,2013/12,033303,  기타 제품 제조업,2001/07/18,0000/00/00,20,UQ
(주)모투스,043299,2014/12,033303,  기타 제품 제조업,2001/07/18,0000/00/00,20,QS
(주)모투스,043299,2015/12,033303,  기타 제품 제조업,2001/07/18,0000/00/00,20,QS
(주)모투스,043299,2016/12,033303,  기타 제품 제조업,2001/07/18,0000/00/00,20,UQ
(주)모투스,043299,2017/12,033303,  기타 제품 제조업,2001/07/18,0000/00/00,20,UQ
(주)모투스홀딩스,046350,2012/12,137103,  전문 서비스업,2003/01/13,0000/00/00,20,UQ
(주)모투스홀딩스,046350,2013/12,137103,  전문 서비스업,2003/01/13,0000/00/00,20,UQ
(주)모투스홀딩스,046350,2014/12,137103,  전문 서비스업,2003/01/13,0000/00/00,20,UQ
(주)모투스홀딩스,046350,2015/12,137103,  전문 서비스업,2003/01/13,0000/00/00,20,UQ
(주)모투스홀딩스,046350,2016/12,137103,  전문 서비스업,2003/01/13,0000/00/00,20,UQ
(주)모투스홀딩스,046350,2017/12,137103,  전문 서비스업,2003/01/13,0000/00/00,30,UQ
(주)모투스홀딩스,046350,2018/12,137103,  전문 서비스업,2003/01/13,0000/00/00,30,UQ
(주)모투스홀딩스,046350,2019/12,137103,  전문 서비스업,2003/01/13,0000/00/00,30,UQ
(주)모투스홀딩스,046350,2020/12,137103,  전문 서비스업,2003/01/13,0000/00/00,30,UQ
(주)모투스홀딩스,046350,2021/12,137103,  전문 서비스업,2003/01/13,0000/00/00,30,UQ
(주)모투스홀딩스,046350,2022/12,137103,  전문 서비스업,2003/01/13,0000/00/00,20,UQ
(주)모티바코리아,092142,2018/12,074605,  도매 및 상품 중개업,2014/10/29,0,20,NA
(주)모티바코리아,092142,2019/12,074605,  도매 및 상품 중개업,2014/10/29,0,20,UQ
(주)모티바코리아,092142,2020/12,074605,  도매 및 상품 중개업,2014/10/29,0,20,UQ
(주)모티바코리아,092142,2021/12,074605,  도매 및 상품 중개업,2014/10/29,0,20,UQ
(주)모티바코리아,092142,2022/12,074605,  도매 및 상품 중개업,2014/10/29,0,20,UQ
(주)모티브비즈,064070,2012/12,074703,  소매업; 자동차 제외,2003/08/20,0,20,DS
(주)모티브씨앤씨,063546,2012/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2004/01/09,0,20,QU
(주)모팜,044556,2012/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2013/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2014/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2015/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2016/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2017/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2018/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2019/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2020/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2021/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모팜,044556,2022/12,033003,  자동차 및 트레일러 제조업,1998/08/20,0000/00/00,20,UQ
(주)모피언스,030373,2014/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1997/12/09,0000/00/00,20,UQ
(주)모피언스,030373,2015/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1997/12/09,0000/00/00,20,UQ
(주)모피언스,030373,2016/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1997/12/09,0000/00/00,20,UQ
(주)모피언스,030373,2017/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1997/12/09,0000/00/00,20,UQ
(주)모피언스,030373,2018/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1997/12/09,0000/00/00,20,UQ
(주)모피언스,030373,2019/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1997/12/09,0000/00/00,20,UQ
(주)모피언스,030373,2020/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1997/12/09,0000/00/00,20,UQ
(주)모피언스,030373,2021/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1997/12/09,0000/00/00,20,UQ
(주)모피언스,030373,2022/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업",1997/12/09,0000/00/00,20,UQ
(주)모하솔라,104083,2022/12,043501,"  전기, 가스, 증기 및 공기조절 공급업",2017/04/13,0,20,UQ
(주)목련,072646,2014/12,031304,  섬유제품 제조업; 의복제외,1995/07/01,0,20,NA
(주)목련,072646,2015/12,031304,  섬유제품 제조업; 의복제외,1995/07/01,0,20,QS
(주)목련,072646,2016/12,031304,  섬유제품 제조업; 의복제외,1995/07/01,0,20,UQ
(주)목련,072646,2017/12,031304,  섬유제품 제조업; 의복제외,1995/07/01,0,20,UQ
(주)목련,072646,2018/12,031304,  섬유제품 제조업; 의복제외,1995/07/01,0,20,UQ
(주)목련,072646,2019/12,031304,  섬유제품 제조업; 의복제외,1995/07/01,0,20,UQ
(주)목련,072646,2020/12,031304,  섬유제품 제조업; 의복제외,1995/07/01,0,20,UQ
(주)목련,072646,2021/12,031304,  섬유제품 제조업; 의복제외,1995/07/01,0,20,UQ
(주)목련,072646,2022/12,031304,  섬유제품 제조업; 의복제외,1995/07/01,0,20,UQ
(주)목산제약,053523,2012/12,032102,  의료용 물질 및 의약품 제조업,2004/08/20,0,20,DS
(주)목양산업,089489,2018/12,032202,  고무 및 플라스틱제품 제조업,2009/12/21,0,20,NA
(주)목양산업,089489,2019/12,032202,  고무 및 플라스틱제품 제조업,2009/12/21,0,20,QS
(주)목양산업,089489,2020/12,032202,  고무 및 플라스틱제품 제조업,2009/12/21,0,20,UQ
(주)목양산업,089489,2021/12,032202,  고무 및 플라스틱제품 제조업,2009/12/21,0,20,UQ
(주)목양산업,089489,2022/12,032202,  고무 및 플라스틱제품 제조업,2009/12/21,0,20,UQ
(주)목양종합건축사사무소,081852,2016/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/10/05,0,,NA
(주)목양종합건축사사무소,081852,2017/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/10/05,0,20,UQ
(주)목양종합건축사사무소,081852,2018/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/10/05,0,20,UQ
(주)목양종합건축사사무소,081852,2019/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/10/05,0,20,UQ
(주)목양종합건축사사무소,081852,2020/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/10/05,0,20,UQ
(주)목양종합건축사사무소,081852,2021/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/10/05,0,20,UQ
(주)목양종합건축사사무소,081852,2022/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/10/05,0,20,UQ
(주)목우강재,038858,2012/12,074607,  도매 및 상품 중개업,1990/10/01,0000/00/00,20,UQ
(주)목우강재,038858,2013/12,074607,  도매 및 상품 중개업,1990/10/01,0000/00/00,20,UQ
(주)목우강재,038858,2014/12,074607,  도매 및 상품 중개업,1990/10/01,0000/00/00,20,UQ
(주)목우강재,038858,2015/12,074607,  도매 및 상품 중개업,1990/10/01,0000/00/00,20,UQ
(주)목우강재,038858,2021/12,074607,  도매 및 상품 중개업,1990/10/01,0000/00/00,20,NA
(주)목우강재,038858,2022/12,074607,  도매 및 상품 중개업,1990/10/01,0000/00/00,20,QS
(주)목우연구소,104125,2021/12,032003,  화학물질 및 화학제품 제조업; 의약품 제외,2007/04/17,0,20,NA
(주)목우연구소,104125,2022/12,032003,  화학물질 및 화학제품 제조업; 의약품 제외,2007/04/17,0,20,UQ
(주)목우촌과마니커,049522,2012/12,031001,  식료품 제조업,2004/06/01,0,20,UQ
(주)목우촌과마니커,049522,2013/12,031001,  식료품 제조업,2004/06/01,0,20,UQ
(주)목평인력개발,094502,2019/12,147503,  사업지원 서비스업,1999/04/01,0,20,NA
(주)목평인력개발,094502,2020/12,147503,  사업지원 서비스업,1999/04/01,0,20,UQ
(주)목평인력개발,094502,2021/12,147503,  사업지원 서비스업,1999/04/01,0,20,UQ
(주)목평인력개발,094502,2022/12,147503,  사업지원 서비스업,1999/04/01,0,20,UQ
(주)몽빅,073554,2014/12,033003,  자동차 및 트레일러 제조업,2011/01/03,0,20,NA
(주)몽빅,073554,2015/12,033003,  자동차 및 트레일러 제조업,2011/01/03,0,20,QS
(주)몽빅,073554,2016/12,033003,  자동차 및 트레일러 제조업,2011/01/03,0,20,UQ
(주)몽빅,073554,2017/12,033003,  자동차 및 트레일러 제조업,2011/01/03,0,20,DU
(주)무궁,076752,2015/12,199609,  기타 개인 서비스업,2011/11/15,0,20,NA
(주)무궁,076752,2016/12,199609,  기타 개인 서비스업,2011/11/15,0,20,UQ
(주)무궁,076752,2017/12,199609,  기타 개인 서비스업,2011/11/15,0,20,UQ
(주)무궁,076752,2018/12,199609,  기타 개인 서비스업,2011/11/15,0,20,UQ
(주)무궁,076752,2019/12,199609,  기타 개인 서비스업,2011/11/15,0,20,UQ
(주)무궁,076752,2020/12,199609,  기타 개인 서비스업,2011/11/15,0,20,UQ
(주)무노스,093947,2020/12,105802,  출판업,2010/10/05,0,20,UQ
(주)무니,106670,2022/12,126801,  부동산업,2021/03/09,0,20,UQ
(주)무들산업,098404,2020/12,064101,  종합 건설업,2019/03/07,0,20,NA
(주)무들산업,098404,2021/12,064101,  종합 건설업,2019/03/07,0,20,UQ
(주)무들산업,098404,2022/12,064101,  종합 건설업,2019/03/07,0,20,UQ
(주)무들알앤씨,071075,2013/12,074707,  소매업; 자동차 제외,2008/07/28,0,20,NA
(주)무들알앤씨,071075,2014/12,074707,  소매업; 자동차 제외,2008/07/28,0,20,QS
(주)무등산랜드,067990,2012/12,199601,  기타 개인 서비스업,2012/01/19,0,20,NA
(주)무등산랜드,067990,2013/12,199601,  기타 개인 서비스업,2012/01/19,0,20,UQ
(주)무등산랜드,067990,2014/12,199601,  기타 개인 서비스업,2012/01/19,0,20,UQ
(주)무등산랜드,067990,2015/12,199601,  기타 개인 서비스업,2012/01/19,0,20,UQ
(주)무등산랜드,067990,2016/12,199601,  기타 개인 서비스업,2012/01/19,0,20,UQ
(주)무등산랜드,067990,2017/12,199601,  기타 개인 서비스업,2012/01/19,0,20,UQ
(주)무등산랜드,067990,2018/12,199601,  기타 개인 서비스업,2012/01/19,0,20,UQ
(주)무등산랜드,067990,2019/12,199601,  기타 개인 서비스업,2012/01/19,0,20,UQ
(주)무등산레져,090870,2018/12,095501,  숙박업,2012/10/11,0,20,NA
(주)무등산레져,090870,2019/12,095501,  숙박업,2012/10/11,0,20,UQ
(주)무룡,064809,2012/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,QS
(주)무룡,064809,2013/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무룡,064809,2014/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무룡,064809,2015/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무룡,064809,2016/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무룡,064809,2017/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무룡,064809,2018/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무룡,064809,2019/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무룡,064809,2020/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무룡,064809,2021/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무룡,064809,2022/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1989/06/08,0,20,UQ
(주)무림하우징,093302,2019/12,147401,  사업시설 관리 및 조경 서비스업,2002/01/04,0,20,NA
(주)무림하우징,093302,2020/12,147401,  사업시설 관리 및 조경 서비스업,2002/01/04,0,20,UQ
(주)무비락,089792,2018/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업,2012/01/03,0,20,NA
(주)무비락,089792,2019/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업,2012/01/03,0,20,UQ
(주)무성석건,106201,2021/12,064201,  전문직별 공사업,2002/04/02,0,20,NA
(주)무성석건,106201,2022/12,064201,  전문직별 공사업,2002/04/02,0,20,QS
(주)무쏘파워시스템,093278,2019/12,074605,  도매 및 상품 중개업,2004/04/15,0,20,NA
(주)무쏘파워시스템,093278,2020/12,074605,  도매 및 상품 중개업,2004/04/15,0,20,QS
(주)무쏘파워시스템,093278,2021/12,074605,  도매 및 상품 중개업,2004/04/15,0,20,UQ
(주)무쏘파워시스템,093278,2022/12,074605,  도매 및 상품 중개업,2004/04/15,0,20,UQ
(주)무안햇빛발전소,095305,2019/12,043501,"  전기, 가스, 증기 및 공기조절 공급업",2017/08/09,0,20,NA
(주)무안햇빛발전소,095305,2020/12,043501,"  전기, 가스, 증기 및 공기조절 공급업",2017/08/09,0,20,UQ
(주)무안햇빛발전소,095305,2021/12,043501,"  전기, 가스, 증기 및 공기조절 공급업",2017/08/09,0,20,UQ
(주)무안햇빛발전소,095305,2022/12,043501,"  전기, 가스, 증기 및 공기조절 공급업",2017/08/09,0,20,UQ
(주)무영씨엠건축사사무소,059096,2012/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무영씨엠건축사사무소,059096,2013/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무영씨엠건축사사무소,059096,2014/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,30,UQ
(주)무영씨엠건축사사무소,059096,2015/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무영씨엠건축사사무소,059096,2016/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무영씨엠건축사사무소,059096,2017/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무영씨엠건축사사무소,059096,2018/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무영씨엠건축사사무소,059096,2019/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무영씨엠건축사사무소,059096,2020/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무영씨엠건축사사무소,059096,2021/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무영씨엠건축사사무소,059096,2022/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2004/12/15,0,20,UQ
(주)무전도시개발,083148,2016/12,137105,  전문 서비스업,2015/12/22,0,,NA
(주)무전도시개발,083148,2017/12,137105,  전문 서비스업,2015/12/22,0,20,DS
(주)무전도시개발,083148,2020/12,137105,  전문 서비스업,2015/12/22,0,20,NA
(주)무전도시개발,083148,2021/12,137105,  전문 서비스업,2015/12/22,0,20,UQ
(주)무전도시개발,083148,2022/12,137105,  전문 서비스업,2015/12/22,0,20,UQ
(주)무지개렌트카,068028,2012/12,147601,  임대업; 부동산 제외,2008/09/22,0,20,NA
(주)무지개렌트카,068028,2013/12,147601,  임대업; 부동산 제외,2008/09/22,0,20,DS
(주)무지개렌트카,068028,2020/12,147601,  임대업; 부동산 제외,2008/09/22,0,20,NA
(주)무지개렌트카,068028,2021/12,147601,  임대업; 부동산 제외,2008/09/22,0,20,UQ
(주)무지개렌트카,068028,2022/12,147601,  임대업; 부동산 제외,2008/09/22,0,20,UQ
(주)무지개약품,093181,2019/12,074604,  도매 및 상품 중개업,2015/03/02,0,20,NA
(주)무지개약품,093181,2020/12,074604,  도매 및 상품 중개업,2015/03/02,0,20,QS
(주)무지개약품,093181,2021/12,074604,  도매 및 상품 중개업,2015/03/02,0,20,UQ
(주)무지개약품,093181,2022/12,074604,  도매 및 상품 중개업,2015/03/02,0,20,UQ
(주)무지개종합건설,074138,2014/12,064101,  종합 건설업,2000/04/24,0,20,NA
(주)무지개종합건설,074138,2015/12,064101,  종합 건설업,2000/04/24,0,20,QS
(주)무진,056975,2012/12,074605,  도매 및 상품 중개업,1995/07/01,0,20,UQ
(주)무진,056975,2013/12,074605,  도매 및 상품 중개업,1995/07/01,0,20,UQ
(주)무진,056975,2014/12,074605,  도매 및 상품 중개업,1995/07/01,0,20,UQ
(주)무진,056975,2015/12,074605,  도매 및 상품 중개업,1995/07/01,0,20,UQ
(주)무진,056975,2016/12,074605,  도매 및 상품 중개업,1995/07/01,0,20,UQ
(주)무진,056975,2017/12,074605,  도매 및 상품 중개업,1995/07/01,0,20,UQ
(주)무진,085621,2017/12,032202,  고무 및 플라스틱제품 제조업,2002/11/28,0,20,NA
(주)무진,085621,2018/12,032202,  고무 및 플라스틱제품 제조업,2002/11/28,0,20,QS
(주)무진,085621,2019/12,032202,  고무 및 플라스틱제품 제조업,2002/11/28,0,20,QS
(주)무진,085621,2020/12,032202,  고무 및 플라스틱제품 제조업,2002/11/28,0,20,UQ
