,회사명,종목코드,회계년도,거래월,종가,자산,부채,당기순이익,현금흐름,매출액,비유동자산,매출총이익,법인세비용,이자비용,감가상각비,유동자산,유동부채,현금및현금성자산,상장주식수,시가총액,pbr,per,pcr,psr,roe,roa,roic,gpa,매직
353,(주)지에스,78930,2021/12,12.0,39100.0,31191287000.0,16988343000.0,1614682000.0,1013946000.0,20240085000.0,25802434000.0,4964705000.0,1223174000.0,0.0,514577000.0,5388853000.0,5501784000.0,1204959000.0,92915378.0,3632991279800.0,255.791424637033,2249.973232995723,3583.0224487300115,179.49486278343198,0.11368643008097476,0.05176708482724679,0.2996337068389136,0.1591696104107535,0.0007774750799251912
354,(주)지에스,78930,2022/12,12.0,43800.0,33922242000.0,17434432000.0,2482704000.0,2735369000.0,28777048000.0,27943630000.0,8004898000.0,2141935000.0,0.0,517454000.0,5978612000.0,6527808000.0,2331204000.0,92915378.0,4069693556400.0,246.83044967160586,1639.2181896835064,1487.804225462817,141.4215091276909,0.15057815440619463,0.07318808703740749,0.41526427873225424,0.23597785783144876,0.0011313611108159992
355,(주)지에스리테일,7070,2013/12,12.0,28000.0,2880089786.0,1265470315.0,119046348.0,294434155.0,4708561836.0,2177657415.0,1061215017.0,40235540.0,0.0,130716000.0,702432371.0,479665538.0,44399509.0,77000000.0,2156000000000.0,1335.2991455409,18110.59336318322,7322.520038478552,457.8892823528377,0.07373028143050307,0.04133424887608695,0.16947730901200167,0.3684659492764855,7.383660866083034e-05
356,(주)지에스리테일,7070,2014/12,12.0,25650.0,2920088717.0,1238543453.0,111280932.0,368414769.0,4962383688.0,2228449593.0,1075848396.0,37341776.0,0.0,134387000.0,691639125.0,545076201.0,104339007.0,77000000.0,1975050000000.0,1174.5446538274095,17748.323675074902,5360.941433919551,398.00429071537764,0.06617777967825195,0.03810875037876461,0.1608945013931861,0.3684300376686124,7.520691019877098e-05
357,(주)지에스리테일,7070,2015/12,12.0,53800.0,4735505772.0,2576478489.0,166229574.0,444016125.0,6273142140.0,4252877938.0,1239024023.0,55153887.0,0.0,140286000.0,482627834.0,875687410.0,65277511.0,77000000.0,4142600000000.0,1918.7344377806087,24920.956604268264,9329.841343036811,660.3708169762593,0.07699280843224064,0.035102813089760924,0.3444259992679991,0.26164555227153885,5.3402423712167106e-05
358,(주)지에스리테일,7070,2016/12,12.0,47600.0,4721361657.0,2363836827.0,273539185.0,434503796.0,7402005718.0,3973104895.0,1386888395.0,91033481.0,0.0,150668000.0,748256761.0,1218576666.0,44011633.0,77000000.0,3665200000000.0,1554.6813986260327,13399.177159937799,8435.369342550002,495.16308682213855,0.1160281247175666,0.057936503253133445,0.3655686107919196,0.2937475448303705,9.939184053967822e-05
359,(주)지에스리테일,7070,2017/12,12.0,40300.0,5092274321.0,2698930353.0,115101857.0,442233543.0,8266567148.0,4349288250.0,1559312033.0,74053308.0,0.0,177977000.0,742986071.0,1795597720.0,90707007.0,77000000.0,3103100000000.0,1296.554127400713,26959.599791687113,7016.880671125392,375.3795190245033,0.04809248421412028,0.02260323182616697,0.15491792039261526,0.3062113183041931,6.088323257251995e-05
360,(주)지에스리테일,7070,2018/12,12.0,40500.0,5098880173.0,2640531613.0,132335837.0,324777732.0,8691612313.0,4389358116.0,1838747986.0,47211459.0,0.0,215727000.0,709522057.0,1720407510.0,61747684.0,77000000.0,3118500000000.0,1268.5345157075692,23565.045347466992,9601.951404722538,358.7941900417803,0.053831193490316114,0.025953902133404774,0.18651405646153155,0.3606180030934412,5.7507555533205744e-05
361,(주)지에스리테일,7070,2019/12,12.0,39250.0,7049658160.0,4482562635.0,143624028.0,804329097.0,9006928793.0,6249224520.0,1942083135.0,56215365.0,0.0,515646000.0,800433641.0,1777083793.0,57748169.0,77000000.0,3022250000000.0,1177.3032871458884,21042.788188617018,3757.479384088476,335.5472291896912,0.05594806527505438,0.020373190407292033,0.17943277346514322,0.27548614286284767,6.600349602795847e-05
362,(주)지에스리테일,7070,2020/12,12.0,34450.0,7177767176.0,4510588585.0,154521823.0,805979740.0,8862318939.0,6254495624.0,1831295804.0,46359437.0,0.0,512103000.0,923271552.0,1682198174.0,36848068.0,77000000.0,2652650000000.0,994.5528240782133,17166.830862460123,3291.2117617249287,299.3178216963739,0.05793456183302125,0.021527839955114196,0.16736335335500513,0.2551344671812743,7.557838333729803e-05
363,(주)지에스리테일,7070,2021/12,12.0,30400.0,9455972982.0,5041586938.0,801275553.0,714852180.0,9765695334.0,8272040165.0,2226263694.0,98903433.0,0.0,502159000.0,1183932818.0,2055199219.0,91361921.0,104717922.0,3183424828800.0,721.1478101528721,3972.9464063656515,4453.263091119062,325.9803546928879,0.18151460815011583,0.08473750448793319,0.6767914036122203,0.2354346504836492,0.0002822463707876411
364,(주)지에스리테일,7070,2022/12,12.0,28150.0,9832423125.0,5412417745.0,47609805.0,712510440.0,11226428524.0,8466309847.0,2869453966.0,31069187.0,0.0,503098000.0,1366113278.0,2173617698.0,390477299.0,104717922.0,2947809504300.0,666.9244154404174,61916.01717965449,4137.215876163162,262.5776753486771,0.010771435984089231,0.00484212328891206,0.03485055431838062,0.2918358912671387,2.663446453685224e-05
365,(주)카카오,35720,2017/12,12.0,137000.0,6349428455.0,1841608650.0,125093899.0,371927060.0,1972326479.0,4356332294.0,1972326479.0,28203826.0,0.0,60732885.0,1993096161.0,1040863175.0,1116793073.0,67908527.0,9303468199000.0,2063.850952666907,74371.87803219724,25014.22778702899,4717.002128226257,0.02775042135917853,0.019701599897781665,0.062763604409953,0.31063055406929535,1.647590645241683e-05
366,(주)카카오,35720,2018/12,12.0,103000.0,7959542105.0,2332384541.0,15888859.0,491469890.0,2416992441.0,5100591691.0,2416992441.0,114781004.0,0.0,67650233.0,2858950415.0,2039196496.0,1247013250.0,83387773.0,8588940619000.0,1526.3373241844415,540563.7131653066,17476.026087783324,3553.565362184763,0.0028236030036993646,0.0019962026446243668,0.005557584672400687,0.303659734330911,1.521105571533723e-05
367,(주)카카오,35720,2019/12,12.0,153500.0,8737255756.0,2997138004.0,-341924578.0,752667420.0,3070111365.0,5907561302.0,3070111365.0,107667673.0,0.0,139125152.0,2829694454.0,2133757809.0,1918225199.0,86213726.0,13233806941000.0,2305.4939833575736,-38703.877382572944,17582.542553788233,4310.529934473566,-0.05956751982672567,-0.039134092848912595,-0.12083445176091794,0.3513816524017521,-1.7698322080817456e-05
368,(주)카카오,35720,2020/12,12.0,389500.0,11953970239.0,4526241211.0,173359672.0,971096477.0,4156816121.0,6987396306.0,4156816121.0,240911753.0,0.0,171604986.0,4462924201.0,2627552848.0,2877513940.0,88436556.0,34446038562000.0,4637.49262152001,198696.95278380543,35471.28362406777,8286.639956956613,0.023339525627078382,0.014502267324910311,0.0349052836701223,0.3477351907267033,1.2025738883039443e-05
369,(주)카카오,35720,2021/12,12.0,112500.0,22779558711.0,9189586348.0,1646153359.0,1306571526.0,6136669168.0,13711985483.0,6136669168.0,647540309.0,0.0,227879764.0,8102194311.0,5246123791.0,5231503745.0,445784877.0,50150798662500.0,3690.279665250854,30465.44745561583,38383.50803192079,8172.315842609555,0.12113000049078908,0.07226449730148155,0.18154288006374178,0.26939368079315207,4.5730159767608564e-05
370,(주)카카오,35720,2022/12,12.0,53100.0,22963491576.0,9431629285.0,1062577686.0,678376491.0,7106836861.0,14450930891.0,7106836861.0,241785687.0,0.0,365798214.0,7755732887.0,4706023369.0,4780244025.0,445410387.0,23651291549700.0,1747.8223648071264,22258.411654336207,34864.55067868795,3327.963201109985,0.07852412795441446,0.04627247918650749,0.12482468264483215,0.30948415825525505,5.5134896281472215e-05
371,(주)카카오페이,377300,2021/12,12.0,174500.0,3432708944.0,1637071183.0,-33863310.0,156658929.0,458646799.0,174464214.0,458646799.0,7912156.0,0.0,13379825.0,2292025213.0,844442925.0,1046218732.0,131883080.0,23013597460000.0,12816.392013934708,-679602.7163322191,146902.55835976,50177.16794312566,-0.01885865330719117,-0.009864894039207537,-0.01039311433183842,0.13361074489046457,-1.1276154365157453e-06
372,(주)카카오페이,377300,2022/12,12.0,54200.0,3331529858.0,1423304933.0,26795045.0,-56865818.0,521670659.0,303383127.0,521670659.0,-34460343.0,0.0,25446491.0,2259815837.0,873830452.0,1407843532.0,133002827.0,7208753223400.0,3777.7272107479675,269033.07023369434,-126767.77503490761,13818.590520729287,0.014041869304269778,0.008042865032608692,0.008848661369573508,0.15658591735184743,-1.0633264976048691e-06
373,(주)케이씨씨,2380,2013/12,12.0,468500.0,7051729096.0,1958474227.0,248992624.0,319041927.0,3233043061.0,5036143819.0,712206591.0,93358415.0,0.0,11298205.0,2015585277.0,583836220.0,688963368.0,10520000.0,4928620000000.0,967.6759021029859,19794.240973178385,15448.189040056794,1524.4523215461124,0.0488867395023738,0.03530944263602494,0.12353365885396869,0.10099744067082636,6.94439577694202e-05
374,(주)케이씨씨,2380,2014/12,12.0,520000.0,8654534051.0,2425226276.0,326693598.0,276513308.0,3399828905.0,6093305251.0,798217305.0,148380393.0,0.0,11415518.0,2561228800.0,900345012.0,745203362.0,10520000.0,5470400000000.0,878.1714112688869,16744.741964609908,19783.49627931832,1609.0221457776565,0.052444606977217464,0.037748259591427885,0.12755346105744242,0.09223111265103508,8.681780767288797e-05
375,(주)케이씨씨,2380,2015/12,12.0,417500.0,8668411154.0,2799757667.0,185052521.0,95413810.0,3414387967.0,6462751474.0,885765815.0,65678738.0,0.0,13134109.0,2205659681.0,1374813687.0,444522237.0,10556513.0,4407344177500.0,750.9975136993464,23816.72053794933,46191.88959648503,1290.8152852273686,0.0315323645210815,0.02134791690338873,0.08389894537130044,0.10218317973891528,5.6859036301842404e-05
376,(주)케이씨씨,2380,2016/12,12.0,359500.0,9162368432.0,3195442999.0,152961874.0,431135088.0,3490487871.0,6873540350.0,929099457.0,79028251.0,0.0,17161428.0,2288828081.0,1677502637.0,588312155.0,10556513.0,3795066423500.0,636.0170687757277,24810.538235822085,8802.499562503714,1087.2595934312014,0.025634956514463285,0.016694577950584644,0.06682977861156808,0.10140385249681477,6.108743199758078e-05
377,(주)케이씨씨,2380,2017/12,12.0,381000.0,9543776838.0,3677520040.0,42299634.0,332894207.0,3863990045.0,7091522413.0,924925209.0,51563770.0,0.0,18486264.0,2452254425.0,2603527421.0,380048385.0,10556513.0,4022031453000.0,685.621443365937,95084.30860181911,12082.010946498687,1040.9010908825983,0.0072106686523544855,0.004432169225874768,0.017249284400822316,0.0969139602381805,2.331511733235676e-05
378,(주)케이씨씨,2380,2018/12,12.0,309000.0,8965418419.0,3224071784.0,-23103553.0,538975697.0,3782162956.0,6319809482.0,845605261.0,10809137.0,0.0,19175083.0,2645608938.0,1422168944.0,337235224.0,10556513.0,3261962517000.0,568.1528610578309,-141188.7823920416,6052.151395984001,862.4595383509965,-0.004024065166028771,-0.0025769631622588524,-0.008732792166252045,0.0943185495066184,-3.7656916655569842e-06
379,(주)케이씨씨,2380,2019/12,12.0,233500.0,9382221503.0,4928994647.0,-221877262.0,274779647.0,2719563984.0,6151880891.0,638785830.0,30354475.0,0.0,17176341.0,3230340612.0,3187568563.0,214365838.0,10556513.0,2464945785500.0,553.519024565049,-11109.501547301408,8970.627236812776,906.3753601687645,-0.04982392974232975,-0.02364869150968712,-0.06868540771699898,0.06808470998001336,-7.754486393084295e-05
380,(주)케이씨씨,2380,2020/12,12.0,197500.0,12347572328.0,7101577326.0,560873031.0,679854398.0,5083631493.0,8975416621.0,1041844825.0,180042565.0,0.0,21783257.0,3372155707.0,3014059195.0,492515408.0,8886471.0,1755078022500.0,334.55579386386916,3129.1895411173728,2581.5498548852515,345.241000437716,0.10691451874928798,0.04542374938984038,0.1663247725589084,0.08437649096717241,0.00042053953513811247
381,(주)케이씨씨,2380,2021/12,12.0,315000.0,12878863209.0,7502796337.0,-53211168.0,424043437.0,5874899292.0,9210736855.0,1326564422.0,166064905.0,0.0,40981953.0,3668126354.0,2699971577.0,541200617.0,8886471.0,2799238365000.0,520.6851833594528,-52606.21914933346,6601.301000680267,476.47427230144933,-0.00989778759582364,-0.004131666524947249,-0.014506361794755122,0.10300322322493269,4.0215857237431e-05
382,(주)케이씨씨,2380,2022/12,12.0,204500.0,13118486308.0,7567347802.0,28661657.0,384566371.0,6774793651.0,9088703544.0,1484908757.0,83292296.0,0.0,41606426.0,4029782763.0,2869372542.0,776855674.0,8886471.0,1817283319500.0,327.3712802402196,63404.68450585394,4725.538831631225,268.24187024969507,0.0051632033625211805,0.00218482958529456,0.007112457092240419,0.11319208040751343,6.137578001850716e-05
383,(주)케이티,30200,2013/12,12.0,31550.0,34846533000.0,21981623000.0,-60251000.0,4111073000.0,23810599000.0,24878084000.0,23810599000.0,54993000.0,0.0,3107792000.0,9968449000.0,11187738000.0,2070869000.0,261111808.0,8238077542400.0,640.3525203363257,-136729.30810111036,2003.8752759680988,345.98363285190766,-0.004683359619305537,-0.0017290385818296472,-0.006044169960642824,0.6832989382329657,-6.364632337504084e-07
384,(주)케이티,30200,2014/12,12.0,31250.0,33775502000.0,21985214000.0,-966176000.0,1916413000.0,23421673000.0,25024568000.0,23421673000.0,-270877000.0,0.0,3186775000.0,8750934000.0,9992244000.0,1888663000.0,261111808.0,8159744000000.0,692.0733403628478,-8445.401251945816,4257.821252517072,348.38433616590925,-0.08194676839106899,-0.028605822054103,-0.11040832898522604,0.6934515140589176,-0.00015117407503446607
385,(주)케이티,30200,2015/12,12.0,28250.0,29341185000.0,17175720000.0,631288000.0,4229965000.0,22281221000.0,20758009000.0,22281221000.0,229239000.0,0.0,2756131000.0,8583176000.0,8639906000.0,2559464000.0,261111808.0,7376408576000.0,606.3400433933269,11684.696328775455,1743.846243645042,331.059441311587,0.051891810136316205,0.021515422775187847,0.07354946467368256,0.7593838149345365,0.00011638744658740212
386,(주)케이티,30200,2016/12,12.0,29400.0,30587733000.0,17792954000.0,797844000.0,4770750000.0,22743665000.0,20944427000.0,22743665000.0,329184000.0,0.0,2762773000.0,9643306000.0,9466147000.0,2900311000.0,261111808.0,7676687155200.0,599.9859126288934,9621.789667152978,1609.115370790756,337.53078737309926,0.062356997334615936,0.026083789864387794,0.08273552659222885,0.7435551042635294,0.0001464756466303039
387,(주)케이티,30200,2017/12,12.0,30250.0,29580628000.0,16504252000.0,561526000.0,3877749000.0,23387267000.0,20058498000.0,23387267000.0,275504000.0,0.0,2745969000.0,9522130000.0,9458104000.0,1928182000.0,261111808.0,7898632192000.0,604.0383200972502,14066.36948600777,2036.9116701467785,337.7321596405429,0.04294202002144937,0.018982896509161334,0.05897062947050712,0.7906278054678217,0.00010575140135123398
388,(주)케이티,30200,2018/12,12.0,29800.0,32188830000.0,17457550000.0,762305000.0,4010464000.0,23460143000.0,20294578000.0,23460143000.0,328437000.0,0.0,2674205000.0,11894252000.0,9387704000.0,2703422000.0,261111808.0,7781131878400.0,528.2047370221733,10207.373529492788,1940.2073870754107,331.67452894042464,0.05174737022173226,0.023682283574768016,0.06409020088022349,0.7288286961657195,0.0001399089795135729
389,(주)케이티,30200,2019/12,12.0,27000.0,34061292000.0,18874339000.0,669347000.0,3745173000.0,24342064000.0,22163037000.0,24342064000.0,310329000.0,0.0,2982309000.0,11898255000.0,10111456000.0,2305894000.0,261111808.0,7050018816000.0,464.21548917679536,10532.681577716789,1882.4280790233188,289.6228855531725,0.04407381783561192,0.019651251044734298,0.056255896347825796,0.7146547465081478,0.0001386247709670099
390,(주)케이티,30200,2020/12,12.0,24000.0,33662545000.0,18111112000.0,703392000.0,4739827000.0,23916667000.0,22508365000.0,23916667000.0,271664000.0,0.0,3009303000.0,11154180000.0,9192472000.0,2634624000.0,261111808.0,6266683392000.0,402.9650124203988,8909.233246895046,1322.1333588757564,262.0216015885491,0.04523004407375192,0.020895389816783017,0.0630608435581997,0.710483030917597,0.00015519368916212044
391,(주)케이티,30200,2021/12,12.0,30600.0,37159341000.0,20592180000.0,1459395000.0,5561834000.0,24898005000.0,25300991000.0,24898005000.0,519016000.0,0.0,3004310000.0,11858350000.0,10072432000.0,3019592000.0,261111808.0,7990021324800.0,482.28065899764,5474.88604853381,1436.58033030112,320.91010202624665,0.0880896250117929,0.03927397420745433,0.12306897671261179,0.6700335455356972,0.0002470287914876305
392,(주)케이티,30200,2022/12,12.0,33800.0,40980681000.0,22565958000.0,1387663000.0,3597065000.0,25650011000.0,28299149000.0,25650011000.0,506404000.0,0.0,3033677000.0,12681532000.0,10699268000.0,2449062000.0,261111808.0,8825579110400.0,479.2675464301038,6360.030576876374,2453.5500777439383,344.07701074280243,0.07535617016883718,0.033861394348229594,0.10942392449114192,0.6259049477484281,0.00021411170491435094
393,(주)케이티앤지,33780,2013/12,12.0,74500.0,7002640648.0,1678463451.0,558194389.0,594616223.0,3782629860.0,2898415392.0,2127945647.0,323898558.0,0.0,45892000.0,4104225256.0,1170654085.0,330049191.0,137292497.0,10228291026500.0,1921.1026695849469,18323.88721216615,17201.500111946996,2704.0158315939484,0.10484143715474464,0.07971198538645903,0.13600481313348264,0.3038776018883327,8.622913369608127e-05
394,(주)케이티앤지,33780,2014/12,12.0,76100.0,7317144547.0,1663989141.0,800411846.0,760920773.0,4101425018.0,2987544312.0,2287173958.0,346551137.0,0.0,44469000.0,4329600235.0,1092660137.0,275055091.0,137292497.0,10447959021700.0,1848.1641262879516,13053.228876999903,13730.679188199794,2547.3973011445655,0.14158674023899637,0.10938855189462748,0.18486968832123596,0.31257739181027006,0.0001097640721561824
395,(주)케이티앤지,33780,2015/12,12.0,104500.0,8586509523.0,2351662594.0,1046154494.0,1258912454.0,4134035080.0,3096252805.0,2529422970.0,383703238.0,0.0,42559000.0,5490256719.0,1830700381.0,298161642.0,137292497.0,14347065936500.0,2301.1095701111476,13714.098652526554,11396.396858982856,3470.4751311641025,0.16779152815028156,0.12183699222574076,0.1905474639410113,0.29458104754028813,9.964776850821882e-05
396,(주)케이티앤지,33780,2016/12,12.0,101000.0,9729918448.0,2675026654.0,1203742347.0,1488813404.0,4468855746.0,3204085500.0,2694568485.0,367287783.0,0.0,38889000.0,6525832948.0,2132993397.0,673472602.0,137292497.0,13866542197000.0,1965.5215986151807,11519.526775442086,9313.82143641689,3102.929023701809,0.17062520335517423,0.12371556384909178,0.18445803878092162,0.2769363894878145,0.00011328010771720927
397,(주)케이티앤지,33780,2017/12,12.0,115500.0,10020315627.0,2160131492.0,1211446576.0,1141485071.0,4667193482.0,3434581930.0,2761428831.0,187705603.0,0.0,45319000.0,6585733697.0,1816392343.0,715116843.0,137292497.0,15857283403500.0,2017.4188201126665,13089.544118287227,13891.800958560238,3397.605748434665,0.15412445245470066,0.1208990436125311,0.18395013095531793,0.2755830189180128,8.822600035188107e-05
398,(주)케이티앤지,33780,2018/12,12.0,101500.0,10197870417.0,2029666601.0,903359164.0,822057209.0,4471515592.0,3784466554.0,2635484456.0,419124403.0,0.0,44026000.0,6413403864.0,1640707947.0,932969110.0,137292497.0,13935188445500.0,1706.028492849743,15425.966770288944,16951.604210674832,3116.4351680739933,0.11059459146091415,0.08858311853954204,0.1408548694729222,0.25843478571826217,9.489498481344714e-05
399,(주)케이티앤지,33780,2019/12,12.0,93800.0,10752439456.0,2012853968.0,1037198625.0,1042489387.0,4963202297.0,4335217984.0,2874626290.0,423044730.0,0.0,60607000.0,6417221472.0,1600094061.0,891306146.0,137292497.0,12878036218600.0,1473.529406661489,12416.171703467115,12353.15810327765,2594.7030662812413,0.11867824010922931,0.0964617033413036,0.16162736934132105,0.26734642885116844,0.0001133803453209561
400,(주)케이티앤지,33780,2020/12,12.0,83100.0,11468383152.0,2376811496.0,1171643099.0,1261664798.0,5301617654.0,4718000535.0,2970102207.0,440491173.0,0.0,62189000.0,6750382617.0,1991492012.0,1253611491.0,137292497.0,11409006500700.0,1254.8992553086907,9737.612512238251,9042.819074278397,2151.9859117135798,0.12887134846776155,0.10216288411986604,0.17356691694028756,0.25898177342305106,0.00014128974115871712
401,(주)케이티앤지,33780,2021/12,12.0,79000.0,11637271194.0,2428409041.0,971758745.0,1419821289.0,5228351597.0,5381409658.0,2878171878.0,415440944.0,0.0,59336000.0,6255861536.0,2063946377.0,946570845.0,137292497.0,10846107263000.0,1177.7901637355521,11161.316858537764,7639.065104199884,2074.479319490188,0.10552430135827662,0.083504004401051,0.15533571825525774,0.24732360619764035,0.00012788092137883933
402,(주)케이티앤지,33780,2022/12,12.0,91500.0,12301715784.0,2943135752.0,1005327163.0,887886607.0,5851406368.0,5792130882.0,2960240152.0,415601989.0,0.0,55238000.0,6509584902.0,2527315274.0,1401018439.0,137292497.0,12562263475500.0,1342.3258050415313,12495.696861520095,14148.49979317235,2146.8793458270375,0.10742304490237435,0.08172251583860848,0.15443798308723558,0.24063636357541132,0.0001130970342945157
403,(주)크래프톤,259960,2021/12,12.0,460000.0,5635100724.0,1026856416.0,519877623.0,713908176.0,1886316491.0,1981368143.0,1886316491.0,230508181.0,0.0,61713221.0,3653732582.0,638188239.0,3019311210.0,48967045.0,22524840700000.0,4887.944126767856,43327.19798559209,31551.45361439312,11941.177849777914,0.11281468347879962,0.09225702404676307,0.14228671953263566,0.3347440593148837,3.331664229724407e-05
404,(주)크래프톤,259960,2022/12,12.0,168000.0,6030311641.0,917461503.0,500154032.0,512702525.0,1854016091.0,2137705785.0,1854016091.0,168702206.0,0.0,74987229.0,3892605856.0,411184965.0,674689124.0,49081545.0,8245699560000.0,1612.7403184998261,16486.32027822981,16082.814415630195,4447.4800407759785,0.09782293994551655,0.08293999742889904,0.1284882288375204,0.30744946552920616,8.111337807610294e-05
405,(주)포스코인터내셔널,47050,2013/12,12.0,41300.0,8268621927.0,6038372959.0,132993497.0,-320075762.0,17108578034.0,3636292486.0,944360431.0,29473591.0,0.0,10801000.0,4632329441.0,4529676515.0,166687176.0,113876291.0,4703090818300.0,2108.773901829242,35363.314179940695,-14693.679986615169,274.8966517821361,0.059631681892117795,0.016084118753298998,0.02870985293552225,0.11421013553858671,3.4501204586014824e-05
406,(주)포스코인터내셔널,47050,2014/12,12.0,31450.0,9340867224.0,6966136732.0,176385469.0,-437624644.0,20407753120.0,3688916097.0,1238205098.0,110771098.0,0.0,11993000.0,5651951127.0,5436558548.0,250455350.0,113876291.0,3581409351950.0,1508.1329708845126,20304.446688576143,-8183.746964556228,175.4925851410927,0.07427599451567576,0.018883200539110887,0.031207889989951783,0.13255783090660062,8.002891713551819e-05
407,(주)포스코인터내셔널,47050,2015/12,12.0,16350.0,8043303770.0,5622114580.0,108577876.0,1267623361.0,17526906326.0,3696973849.0,1288955896.0,24963477.0,0.0,10877000.0,4346329921.0,3918406515.0,224657843.0,113876291.0,1861877357850.0,768.9929252699167,17147.852089591437,1468.7938193101822,106.22966330846583,0.04484485411071904,0.013499163913835372,0.02498150807084118,0.16025204727534492,7.151671085412053e-05
408,(주)포스코인터내셔널,47050,2016/12,12.0,27000.0,8288782432.0,5785130162.0,122212627.0,792824746.0,16492090197.0,3607809019.0,1135875538.0,52420660.0,0.0,13105000.0,4680973413.0,4304684952.0,173708876.0,113876291.0,3074659857000.0,1228.0698457378028,25158.283006223246,3878.107832169003,186.43239397024988,0.04881373841903373,0.014744340076798387,0.02610837879586991,0.13703768283442863,5.669412568660957e-05
409,(주)포스코인터내셔널,47050,2017/12,12.0,18150.0,9169985984.0,6317509903.0,166818739.0,382240120.0,22571653747.0,4122447491.0,1308544749.0,81142415.0,0.0,15799000.0,5047538493.0,4937907785.0,178489883.0,123375149.0,2239258954350.0,785.0228681198887,13423.30584545421,5858.2520179985295,99.20668549364133,0.05848208162415788,0.018191820499079185,0.033049522897417555,0.14269866402011722,0.00011042743998517882
410,(주)포스코인터내셔널,47050,2018/12,12.0,18200.0,9881020333.0,6991481795.0,115741119.0,-146126015.0,25173939721.0,3900849402.0,974055951.0,60344033.0,0.0,26093000.0,5980170931.0,5421081019.0,201467875.0,123375149.0,2245427711800.0,777.088688131558,19400.432026236067,-15366.378887428085,89.19651578917832,0.040055225939333014,0.011713478476858833,0.019354148959191346,0.09857847855518627,7.8183006016307e-05
411,(주)포스코인터내셔널,47050,2019/12,12.0,18650.0,8959415088.0,5911354252.0,202398051.0,1608967559.0,24422574846.0,3927094409.0,1124594300.0,127580055.0,0.0,28705000.0,5032320679.0,3561239530.0,236088955.0,123375149.0,2300946528850.0,754.8886497520025,11368.422361191611,1430.0763964937096,94.21392065983802,0.0664022346960794,0.022590542910673545,0.04021962508164715,0.12552095074892236,0.0001430568751397875
412,(주)포스코인터내셔널,47050,2020/12,12.0,14550.0,8328038736.0,5167165003.0,229524209.0,1118609455.0,21472386358.0,3563463637.0,925065193.0,97645019.0,0.0,31678000.0,4764575099.0,3397363219.0,679304336.0,123375149.0,1795108417950.0,567.9152568509132,7820.998167343646,1604.7677855091972,83.60078791527489,0.07261416569846892,0.02756041563637607,0.04817306983956934,0.11107839700614956,0.0001818014584090113
413,(주)포스코인터내셔널,47050,2021/12,12.0,22450.0,10770734147.0,7258594219.0,356487962.0,-509688025.0,33948864785.0,3615550605.0,1134719230.0,132212404.0,0.0,31390000.0,7155183542.0,5669339170.0,521159587.0,123375149.0,2769772095050.0,788.6280591978738,7769.609047976773,-5434.249892470987,81.58658949544018,0.10150163982874204,0.03309783317781486,0.04982233647920586,0.10535207855966404,0.0001760124936635719
414,(주)포스코인터내셔널,47050,2022/12,12.0,22600.0,12516336931.0,8118209853.0,604912380.0,1233286799.0,37989588330.0,5196864702.0,1567637888.0,137234204.0,0.0,36408000.0,7319472229.0,5487439570.0,1297706346.0,123375149.0,2788278367400.0,633.9694869998933,4609.392136097462,2260.8515469887875,73.3958563377778,0.13753863162022986,0.048329825518021605,0.08264426191868267,0.1252473384698787,0.0002655171134462145
415,(주)포스코퓨처엠,3670,2019/12,12.0,49250.0,1730132565.0,723814622.0,101163401.0,62778335.0,1483769012.0,1080487931.0,166532453.0,11793671.0,0.0,1609390.0,649644635.0,250654204.0,210077042.0,60988220.0,3003669835000.0,2984.811963151093,29691.269820001406,47845.64348512907,2024.3513718832132,0.1005282691257747,0.05847147383183323,0.1557211369192961,0.09625415784252347,3.759992333058136e-05
416,(주)포스코퓨처엠,3670,2020/12,12.0,104000.0,2088053324.0,1064436010.0,29747509.0,38284490.0,1566235713.0,1277442679.0,144392513.0,4992867.0,0.0,1802820.0,810610645.0,220646156.0,121680353.0,60988220.0,6342774880000.0,6196.431804395993,213220.37014931234,165674.79101850383,4049.693687453288,0.029061162402338966,0.014246527451230935,0.03669765402599666,0.06915173637586662,5.476343367606721e-06
417,(주)포스코퓨처엠,3670,2021/12,12.0,144000.0,3922480304.0,1484050372.0,133761699.0,103036995.0,1989542182.0,1838252250.0,238094843.0,12268279.0,0.0,2646177.0,2084228054.0,634649798.0,72279984.0,77463220.0,11154703680000.0,4574.5434525776645,83392.35942270739,108259.21000510544,5606.668599902045,0.0548556664452887,0.034101305458078345,0.06417805323332434,0.06070007356243439,1.3089679705216855e-05
418,(주)포스코퓨처엠,3670,2022/12,12.0,180000.0,4637476140.0,1986831501.0,121928567.0,-60953571.0,3301915805.0,2599957668.0,334758010.0,12016380.0,0.0,3861537.0,2037518472.0,965792823.0,281380444.0,77463220.0,13943379600000.0,5260.373040899354,114356.95459292982,-228754.1053173078,4222.815003000962,0.04599959013970262,0.026292009558457802,0.059841698946815736,0.07218538702821228,9.605172468263099e-06
419,(주)풍산,103140,2013/12,12.0,28600.0,2684089621.0,1691703384.0,60503280.0,74893387.0,3022001155.0,1297437388.0,259553966.0,40043372.0,0.0,4150000.0,1386652233.0,1058939060.0,39276524.0,28024278.0,801494350800.0,807.6435574347853,13247.122317996644,10701.804029773684,265.21973675420384,0.06096747188161579,0.022541452985261553,0.043632627244325074,0.09670093128384405,0.0001251908801688113
